title,release_year,artists,genres,region,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
The Nice Price,2007.0,Prisonshake,Rock,US,2tbMiz9p19QbSJlbHiMs2y,American Capitalist (Deluxe),55.0,203813.0,True,0.492,0.987,4.0,-3.398,1.0,0.122,8.96e-06,0.0,0.231,0.354,103.98,4.0,groove
Bless Its Pointed Little Head,1969.0,Jefferson Airplane,Rock,UK,7tZku9Vp402YZ4wW2UYLU3,Rest,54.0,232221.0,False,0.301,0.198,10.0,-18.721,0.0,0.0314,0.889,0.871,0.104,0.04,136.903,1.0,ambient
Five Quick Cuts,2015.0,Cold War Kids,Rock,US,5ieA3sRjDvak7oTrbrR6mV,Songbook,25.0,297093.0,True,0.335,0.881,0.0,-6.48,1.0,0.0934,0.00805,0.0,0.11,0.173,96.9,4.0,acoustic
Standing On The Edge,1985.0,Cheap Trick,Rock,Portugal,4yjqRcuowDVl77jkl5Fxyk,God Is Love,4.0,466187.0,False,0.812,0.364,7.0,-12.732,0.0,0.0758,0.0133,0.838,0.126,0.663,120.037,4.0,detroit-techno
Millennium Knees Up,1999.0,Bad Manners,Rock,UK,4Y4ldFPbe39m81tRLOcIWd,Metamorph,59.0,169977.0,False,0.596,0.638,9.0,-5.849,1.0,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,4.0,alt-rock
Se O Rádio Não Toca...,2010.0,Raul Seixas,Rock,Brazil,6Wcy2EJLrCM8zE32kBmliF,Dez E Deus,46.0,145106.0,False,0.394,0.443,7.0,-12.441,1.0,0.0371,0.239,0.0,0.782,0.38,67.532,4.0,brazil
I Can Take Or Leave Your Loving,1968.0,Herman's Hermits,Rock,South Africa,47zkCLr3a9kM4wGNEbiJzh,Lifestyles Of The Laptop Café,34.0,466413.0,False,0.726,0.52,6.0,-11.816,1.0,0.0528,0.00562,0.866,0.109,0.319,130.686,4.0,detroit-techno
Jup'n'Jeti,2023.0,Friday's Deal,Rock,Estonia,3BLbvD1MnY0GiQHfOWcAJL,Rhythm Junction,26.0,131546.0,False,0.51,0.888,0.0,-8.709,1.0,0.206,0.77,0.0139,0.282,0.921,200.933,4.0,rockabilly
Tormenting The Emotionally Frail,1994.0,Pussy Crush,Rock,UK,18HnCeaGjRjCyhqrBG2xmR,The Resting Sonata,20.0,279226.0,False,0.257,0.899,0.0,-8.823,0.0,0.0999,7.44e-06,0.684,0.0642,0.278,110.944,4.0,black-metal
Never Forgive Never Forget,2004.0,Tearjerk (3),Rock,UK,63KVRfA7COiRBVnZAfbPxU,Never Forget My Love,46.0,221173.0,False,0.591,0.699,4.0,-5.143,0.0,0.114,0.409,0.000866,0.168,0.852,160.06,4.0,british
Cast No Shadow (UNKLE Beachhead Mix),2005.0,Oasis (2),Rock,UK,3TQeukIwNZlQ7MRaJD7lon,Four,10.0,309746.0,False,0.646,0.486,0.0,-8.623,0.0,0.0306,0.0312,0.733,0.113,0.222,125.987,4.0,minimal-techno
Guts,2011.0,Guts (5),Rock,US,75KOwLDScYAujfw5BZGZUP,Guts,57.0,216317.0,False,0.422,0.251,4.0,-14.488,1.0,0.0308,0.756,0.843,0.137,0.0664,139.671,4.0,anime
"She Loves Me, She Loves Me Not...",2024.0,Kiss It Goodbye,Rock,Worldwide,2hwcYq85TVuj6GhBBTuWdg,Editorial,52.0,282680.0,False,0.546,0.663,9.0,-6.071,1.0,0.0536,0.00938,0.0,0.178,0.407,171.698,4.0,j-rock
Everybody's Got A Right / What Have You Got,1962.0,The Blenders (4),Rock,US,6tLDBtppww0pxHiEwKsp5O,I don't see nobody but you,54.0,264419.0,False,0.576,0.355,3.0,-8.983,1.0,0.105,0.975,0.801,0.11,0.332,107.015,4.0,sad
Burn The Empty To The Ash,2002.0,I Excuse,Rock,Japan,6da9IddlBo69fmCVOoV5XN,Hairspray (Original Motion Picture Soundtrack) [Collector's Edition],26.0,184333.0,False,0.812,0.786,6.0,-4.59,1.0,0.0427,0.561,0.0,0.0915,0.797,132.001,4.0,disney
V: The New Mythology Suite,2000.0,Symphony X,Rock,Bulgaria,1U6nlCjzE08CrfxufRo1Bc,A Little Night Music (Original Broadway Cast Recording),22.0,400493.0,False,0.56,0.396,5.0,-10.27,1.0,0.0825,0.931,0.0,0.153,0.604,113.565,4.0,show-tunes
"One Million Years / Darling, I Want To Get Married",1959.0,The Heartbeats,Rock,US,4WVKoqeUptg9Hy3ruMsvoa,Somewhere Over the Rainbow / What a Wonderful World,57.0,209118.0,False,0.634,0.612,0.0,-8.225,1.0,0.0701,0.312,1.39e-05,0.0857,0.312,109.716,4.0,deep-house
Jackson Browne,1974.0,Jackson Browne,Rock,Canada,4Jpx1DL37PvEcP3egmYk2D,Benito Di Paula Ao Vivo,42.0,286306.0,False,0.458,0.754,2.0,-11.326,1.0,0.0906,0.368,2.44e-05,0.878,0.797,135.225,4.0,mpb
Rocky Took A Lover,2006.0,Bell X1,Rock,UK,3RluF0PdGNh7mxhTFyA1Su,Baby Wants to Ride,12.0,512320.0,False,0.804,0.653,7.0,-9.913,1.0,0.0589,0.0102,0.312,0.373,0.779,132.645,4.0,chicago-house
Promo CD,2001.0,Enuom,Rock,US,4a7AWx3ghlqOVqFq8OWZcQ,Primary Worship,26.0,265400.0,False,0.143,0.00831,3.0,-34.651,1.0,0.0392,0.97,0.711,0.0779,0.117,76.538,4.0,new-age
The Island Of Real,1998.0,The Rascals,Rock,US,4qDs6ab3HIV2E0cYfpZqJA,The Island,30.0,569973.0,False,0.626,0.936,9.0,-3.518,0.0,0.0868,3.38e-05,0.102,0.242,0.235,126.033,4.0,drum-and-bass
Escapist,1999.0,United Super Villains,Rock,US,5I35M1ruDXFzK63YCg7Ijw,Snapchat Story,57.0,199998.0,False,0.808,0.811,9.0,-3.856,0.0,0.0448,0.163,0.0,0.148,0.753,95.982,4.0,hip-hop
Lucky Thirteen,2011.0,Bruce Springsteen & The E-Street Band,Rock,,2zIT6D1Li5HgHajsq1iXLc,Happy Pop Vibes,0.0,142038.0,False,0.746,0.738,1.0,-6.35,0.0,0.0354,0.0899,6.25e-05,0.103,0.803,120.079,4.0,swedish
Getting Ready For Christmas (It's About Malt Liquor),1999.0,Sloth (6),Rock,US,3Ea1CNsTqBY4RtAESrBeNI,Going Dumb,62.0,169506.0,False,0.834,0.651,6.0,-4.855,0.0,0.0595,0.153,0.0,0.146,0.49,121.978,4.0,house
The Face Of The Great Green Devil + Visions Of The Horrible & Strange E.P.,2020.0,Mönster Sküll,Rock,US,4Z3awCIAQAZvtmfp7Uhi9g,エビ中 秋声と螻蛄と音楽の輝き 題して「ちゅうおん」2021(Live),17.0,330520.0,False,0.568,0.832,4.0,-4.131,1.0,0.0453,0.00489,0.0,0.577,0.324,125.016,4.0,j-idol
Fight (My Struggle Between Heaven And Hell),2012.0,Lord Nelson; Lies (11),Rock,France,0HtWxjydJ3pEwT5nHJxxZ1,Peace,55.0,303053.0,False,0.398,0.208,5.0,-10.525,1.0,0.0394,0.953,6.26e-06,0.108,0.132,129.682,4.0,ambient
Flying Above Ancient Ruins,2017.0,Krolok,Rock,Slovakia,3fGNEVwPUykuWKsFFx2xAX,Rolling Down a Mountainside,32.0,274693.0,False,0.614,0.869,5.0,-5.092,1.0,0.0822,0.443,0.0742,0.318,0.623,122.92,4.0,disco
The Big Cat Five,,Various,Rock,US,6SxOP2mB005fJ1lJQiykuO,Math in Motion,10.0,139426.0,False,0.958,0.737,2.0,-7.243,1.0,0.0483,0.305,0.0,0.0342,0.966,124.146,4.0,kids
Against Our Will,1992.0,Midnight Rider (2),Rock,Greece,5GgiFBlKuf800MctSkHZFJ,FANTASTIC SUICIDE,11.0,168017.0,False,0.453,0.906,8.0,-2.943,1.0,0.145,1.45e-05,0.877,0.359,0.374,126.039,4.0,idm
Supercar,2021.0,Stomp Talk Modstone,Rock,Worldwide,1p3jiW9nv1EAbXe64ZAxwS,Like A Wheel,14.0,207373.0,False,0.695,0.85,7.0,-8.215,1.0,0.0319,0.000389,0.000808,0.0938,0.824,94.027,4.0,honky-tonk
Dark Fire Heresy,2023.0,Draag (2),Rock,US,3oJaIce9FdZyKlpQ22jxp5,Dark Matter / Dust & Gas,47.0,530496.0,False,0.819,0.607,1.0,-7.631,1.0,0.0767,0.000703,0.886,0.0721,0.124,131.999,4.0,minimal-techno
Broken Balls Fanzine Compil #5,2012.0,Various,Rock,France,07td6q9ilBVYnp3kyofPdc,Spirit of Hardstyle,53.0,287630.0,False,0.491,0.92,0.0,-5.539,1.0,0.0507,0.0287,0.212,0.0805,0.22,149.868,4.0,hardstyle
Logikal,1992.0,EKO (4),Rock,US,7mtFv7sJst6tUNFEYycB81,Intezaar,32.0,159000.0,False,0.736,0.531,1.0,-11.815,1.0,0.179,0.221,9.29e-05,0.0961,0.389,90.001,4.0,electronic
Ghost Riders In The Sky / Wheels,,Karel Duba,Rock,Czechoslovakia,2RF6eSUY1uOWaQjIC4rAFb,"Glee: The Music, The Complete Season One",49.0,125013.0,False,0.243,0.91,9.0,-5.193,1.0,0.111,0.066,3.37e-06,0.137,0.252,193.95,4.0,club
Rock In Rio 1985/1991 - O Melhor Dos Dois Festivais (Volume 2),2000.0,Various,Rock,Brazil,0n8XnoVsyOULS6fbJOJqnH,Acústico (Ao Vivo Em São Paulo / 1999),42.0,593600.0,False,0.521,0.731,7.0,-6.115,1.0,0.36,0.464,0.0,0.758,0.728,83.667,4.0,mpb
The Only Four Songs of The Lightning Boys,2015.0,Lightning Boys,Rock,US,4gvea7UlDkAvsJBPZAd4oB,Building The Perfect Beast,77.0,288733.0,False,0.516,0.549,6.0,-13.741,1.0,0.0373,0.501,0.00572,0.184,0.907,176.941,4.0,songwriter
Anno Domini High Definition,2009.0,Riverside,Rock,Poland,2JoAbvKBwp2OlkiiANRBc5,Tick Of The Clock,49.0,287624.0,False,0.85,0.398,1.0,-12.921,1.0,0.0913,0.123,0.915,0.0971,0.124,100.55,4.0,synth-pop
Lie! Cheat! 'N Steal!,1999.0,Jakkpot,Rock,UK,48em2surDglwbkUmdrHNjd,Storm Crusaders,21.0,191634.0,False,0.407,0.971,4.0,-6.027,0.0,0.13,3.49e-05,0.0,0.165,0.355,169.84,4.0,power-pop
Something For The Rest Of Us,2010.0,Goo Goo Dolls,Rock,Argentina,4570R2Jthx2P93Y1nIYA6w,From The Ashes,34.0,161573.0,False,0.282,0.927,7.0,-4.421,1.0,0.0706,0.000485,1.31e-06,0.188,0.83,158.479,4.0,hardcore
The Wonder Of You / Mama Liked The Roses,1970.0,Elvis Presley,Rock,Turkey,2ANowa0AGdnKfPGqvcDRp6,pov: you are an christmas elf,0.0,240666.0,False,0.603,0.688,7.0,-9.69,0.0,0.196,0.19,0.0,0.0688,0.802,117.788,4.0,blues
Wasteland,2006.0,Jetpetz,Rock,Denmark,4KPOnAujsjHJA8rKW658kX,Viaggi Astrali 2,0.0,301002.0,False,0.793,0.853,2.0,-10.105,1.0,0.0562,0.0155,0.895,0.109,0.0372,128.009,4.0,techno
Southside,2020.0,Fear The Lord,Rock,Portugal,0bkcr8UFZ9MdEeJYnpCH6S,Kalari,27.0,210000.0,True,0.855,0.54,11.0,-11.762,1.0,0.305,0.123,0.000318,0.0793,0.792,140.031,4.0,malay
Sans Visage (Demo.1),1993.0,Ultimatome,Rock,France,6UW203ajSyFhUV4nmhNiXa,THIS IS Flower THIS IS BEST,20.0,239626.0,False,0.586,0.739,2.0,-4.013,1.0,0.0304,0.139,0.0,0.284,0.313,91.986,4.0,j-idol
Dreamland,1989.0,Rapier (3),Rock,Australia,1Dv71hYl7XMbPonSYKqW5m,Night Hug,59.0,166412.0,False,0.145,0.0711,1.0,-29.027,1.0,0.0397,0.83,0.852,0.108,0.0365,139.757,4.0,sleep
Blue Suede Shoes,1956.0,Roy Hall,Rock,Canada,5d6ZRqgbz26Sg4bk1oifQw,The Dance Album,58.0,134445.0,False,0.548,0.673,4.0,-7.318,0.0,0.0364,0.448,8.53e-05,0.342,0.965,168.891,4.0,rockabilly
Hey Babe,,Johnny Denton,Rock,,4lhqb6JvbHId48OUJGwymk,True,77.0,255093.0,False,0.545,0.78,7.0,-4.867,0.0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.0,edm
Coffee Break Concerts 1997 ,2018.0,Metallica,Rock,Japan,3G1DSRBTgxytBpYqkscT2q,Meteora (Bonus Edition),46.0,175960.0,False,0.44,0.961,1.0,-4.467,0.0,0.0787,0.000993,0.000102,0.409,0.542,95.035,3.0,grunge
Transylvania / Friday Night,2006.0,The Motions (5),Rock,UK,7BssDn6I8fEzYms6FlkXtC,Into the Night,28.0,225484.0,False,0.419,0.931,8.0,-1.409,1.0,0.0416,7.88e-05,1.17e-05,0.102,0.498,93.971,4.0,hard-rock
Abbey Road,1969.0,The Beatles,Rock,Norway,0Hi7B2lRZ2wNjmnDjPjh3D,Your Name.,47.0,68200.0,False,0.532,0.342,0.0,-8.153,1.0,0.0923,0.515,0.228,0.127,0.239,199.743,4.0,j-rock
The Job,2014.0,Michael Stanley,Rock,US,4EW68zLGIpylzn6JPgcNl7,Widows (Original Motion Picture Soundtrack),50.0,298306.0,False,0.624,0.448,8.0,-19.065,1.0,0.0533,0.116,0.874,0.112,0.0391,94.516,4.0,german
Glasstrophobic ,2012.0,Medicated,Rock,Finland,2Be7mzsd6AGIw7jk0GWvdf,Cerebral Hemispheres,9.0,329980.0,False,0.692,0.917,6.0,-11.526,0.0,0.0432,0.0697,0.889,0.108,0.141,120.003,4.0,chicago-house
C O S V S,2023.0,Sapo Negro,Rock,Worldwide,4m4aQLiPbWFyE07xRoJPhc,Call Me Irresponsible (Deluxe),63.0,170213.0,False,0.505,0.465,0.0,-6.599,1.0,0.0566,0.461,0.0,0.169,0.555,141.884,4.0,j-pop
Jesus Christ Superstar / Bonus : Original Motion Picture SoundTrack,2000.0,Andrew Lloyd Webber And Tim Rice,Rock,Russia,4AF27ulAT3STiX4YcmyZfE,Ten Years Trading... (Bonus Remastered),34.0,175348.0,True,0.288,0.976,7.0,-5.544,1.0,0.139,2.47e-06,0.943,0.445,0.349,142.201,3.0,death-metal
Don Kirshner presents Fun Rock,1975.0,Various,Rock,US,0WBKz2TSI4OEAWZnnX5Jzl,Alternative Christmas 2022,0.0,177345.0,False,0.529,0.818,6.0,-6.622,1.0,0.04,6.5e-05,0.0,0.354,0.684,148.173,4.0,indie
One Of Your Neighbours,2022.0,Suicide (7),Rock,Turkey,5RRPn6sXgAUVGCxcdIxKwK,Acid Tracks,5.0,293939.0,False,0.916,0.827,11.0,-8.373,0.0,0.102,0.00399,0.0665,0.289,0.526,117.234,4.0,chicago-house
Chicago III,1971.0,Chicago (2),Rock,US,5NWrQ0tXt8Bks4ygNgnjy4,Gore Metal,14.0,220600.0,False,0.183,0.894,2.0,-7.954,1.0,0.0995,1.01e-06,0.923,0.253,0.163,99.231,4.0,grindcore
Freezing Rain,2012.0,The Bloogs,Rock,UK,6Q7D79dXVIywSVJqmP8GMq,Stress Relief,36.0,82500.0,False,0.166,0.995,11.0,-10.958,0.0,0.0443,0.119,0.466,0.959,1e-05,123.082,4.0,sleep
Blood Money,1988.0,Haywire (4),Rock,UK,0SlwcOEjRSEdkOD7DRcPvg,Blood Talks,58.0,188000.0,False,0.763,0.735,11.0,-3.9,0.0,0.185,0.154,0.0,0.391,0.532,89.967,4.0,hip-hop
Beyond The Mountain,2022.0,Elk Witch,Rock,US,1Lg48034U6ywV9IOEpOdYg,"Chill the Stress Away, Vol. 1",0.0,473142.0,False,0.665,0.236,5.0,-16.209,1.0,0.0291,0.612,0.842,0.101,0.0605,140.025,4.0,ambient
Gomm With The Wind,1979.0,Ian Gomm,Rock,US,3WB7O03A1THXLWrtAERC3h,Hit After Hit,0.0,196760.0,True,0.616,0.717,8.0,-6.178,1.0,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4.0,trip-hop
Look Out Live!,2025.0,Johnny Marr,Rock,"UK, Europe & US",5XGq8wIalifZas2Up9PB1b,Sing Out!,24.0,325560.0,False,0.52,0.822,11.0,-4.515,1.0,0.0367,0.489,2.38e-06,0.326,0.7,89.957,4.0,j-idol
未来へ・・・,2002.0,ze零ro,Rock,Japan,633Dfo6cWXJy1hYZynxNnO,Live Goes On (14 Tracks),44.0,266280.0,False,0.729,0.951,11.0,-3.87,0.0,0.143,0.165,0.0,0.0763,0.836,125.017,4.0,j-pop
Mother Roses Basement,1986.0,M.D.L.,Rock,US,5RomH8egakIzCHNUiukXaY,Frozen Planet II (Original Television Soundtrack),27.0,168565.0,False,0.261,0.143,10.0,-22.03,0.0,0.0325,0.819,0.922,0.15,0.176,145.268,4.0,german
Special Live DVD-R,2008.0,TsuShiMaMiRe,Rock,Japan,4jvjzW7Hm0yK4LvvE0Paz9,"Come Over When You're Sober, Pt. 2",81.0,196400.0,True,0.669,0.574,4.0,-6.442,0.0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4.0,emo
Wulfkrieg,2014.0,Wülfkrieg,Rock,US,0abxz0H1AfOWtxD3OSstcX,Lullaby Versions of Ramones,29.0,212000.0,False,0.615,0.0679,9.0,-19.098,1.0,0.0608,0.987,0.887,0.0951,0.313,75.004,4.0,children
Man In The Moon / A New Kind Of Love,1966.0,Mike's Miners,Rock,US,4WVKoqeUptg9Hy3ruMsvoa,Somewhere Over the Rainbow / What a Wonderful World,57.0,209118.0,False,0.634,0.612,0.0,-8.225,1.0,0.0701,0.312,1.39e-05,0.0857,0.312,109.716,4.0,deep-house
Escapism,2014.0,Escapism (3),Rock,Poland,7Hm5FQw1NQtfnTI7JUExaP,Love Mashup,60.0,240017.0,False,0.711,0.673,5.0,-5.89,0.0,0.0336,0.25,0.0,0.214,0.393,109.992,4.0,pop-film
Teenage Head,2003.0,The Flamin' Groovies,Rock,UK,3GULFcQLjmCgJNixVdmXtl,Wormhole,17.0,448293.0,False,0.81,0.629,4.0,-7.393,0.0,0.321,0.177,0.851,0.188,0.0599,170.045,4.0,drum-and-bass
Tape For Slaves,2022.0,deaddeddyroom'mm,Rock,Worldwide,7eMBsNnxJ0oTy4frrkqdgg,Holkham Drones,9.0,301546.0,False,0.59,0.341,0.0,-18.156,1.0,0.0282,0.851,0.92,0.109,0.158,110.012,3.0,idm
Split EP,2004.0,Scum Banditz; No-All,Rock,Japan,44alNkXsYnTyPnkMdohBcx,Woodland,64.0,209816.0,False,0.581,0.421,1.0,-9.792,1.0,0.0245,0.894,0.000491,0.119,0.433,95.969,4.0,folk
The Joker,1973.0,Steve Miller Band,Rock,Denmark,0e5LcankE0UyJUuCoq1uH2,Fishing Music,0.0,264503.0,False,0.596,0.448,5.0,-9.616,1.0,0.0396,0.365,5.22e-06,0.207,0.796,83.293,4.0,country
Radiowave,1981.0,Radio,Rock,US,1YCXst8y6yE0RKMI2c4rRz,New Forms,12.0,417600.0,False,0.683,0.997,10.0,-4.254,0.0,0.218,0.00423,0.852,0.265,0.203,169.845,4.0,breakbeat
Haze,2014.0,The American Scene,Rock,US,22qjFE1QRjenJKkd7FFGHv,SHIT VOL. 1,43.0,163124.0,True,0.426,0.835,8.0,-7.72,1.0,0.0453,0.000195,0.766,0.105,0.0343,139.947,4.0,dubstep
Crawl Space,2017.0,Tei Shi,Rock,,1V0iyVxxWAidx25wcYdzEp,We Say Yes,50.0,456981.0,False,0.319,0.229,2.0,-10.504,1.0,0.0324,0.888,0.000167,0.11,0.146,123.835,4.0,world-music
Ισόθεος,2012.0,Kawir,Rock,Spain,17ZyJI8Za0GXrlygzlKGuf,Лучшие песни,0.0,221538.0,False,0.314,0.61,4.0,-6.855,0.0,0.0685,0.0659,0.0,0.13,0.643,69.027,3.0,romance
The Workhorse Chronicles - The Early Years: 2000 - 2005,2007.0,Mastodon,Rock,Russia,0yywQJ4fpMlDg44mkZ5wfX,アルバム未収録集 (50th Anniversary Remastered),29.0,262891.0,False,0.673,0.563,4.0,-10.616,0.0,0.0254,0.41,0.000191,0.173,0.889,104.461,4.0,rockabilly
Jarmo - EP,2014.0,Pertti Kurikan Nimipäivät,Rock,UK,0UZ3juSCFsN6lINBadUZNZ,Criolo E Emicida Ao Vivo (Live),33.0,191453.0,False,0.358,0.905,5.0,-5.776,0.0,0.453,0.304,0.0,0.454,0.468,176.67,4.0,afrobeat
Lookin For Action,2018.0,Kuni (2),Rock,Japan,6NnewyzybtlYpugv5jNZ8A,Purity Of Essence,22.0,233293.0,False,0.388,0.97,6.0,-3.877,0.0,0.0583,0.0824,0.0,0.446,0.811,152.082,4.0,power-pop
I Take No Prisoners,1983.0,Lois Attridge,Rock,Canada,0UC5sdF9ItiZ8myIlU05C4,Fiesta temática 60s,2.0,274520.0,False,0.38,0.379,9.0,-12.742,1.0,0.0346,0.807,0.0164,0.0908,0.399,120.89,4.0,blues
Sigo De Pie,2019.0,The Covers Duo,Rock,Ecuador,2snbAel9GoxA6i6iH0Wvw9,OzuTochi,66.0,147760.0,False,0.668,0.533,2.0,-7.409,1.0,0.098,0.117,0.0,0.305,0.676,163.733,4.0,latino
You've Lost That Lovin' Feelin',1965.0,The Righteous Brothers,Rock,Germany,5GMw6X6BbCDGO9gApQYRSa,The Very Best Of The Righteous Brothers - Unchained Melody,59.0,225426.0,False,0.366,0.317,1.0,-13.976,1.0,0.027,0.541,0.0,0.0865,0.398,94.108,4.0,rock-n-roll
Time Out! Time In For Them,2003.0,Them (3),Rock,UK,6suYoN4gFkanqOBn5yRnJC,Animal Kingdom,75.0,329049.0,True,0.486,0.528,1.0,-11.722,1.0,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,4.0,indie-pop
Sing A Song Of Freedom,1971.0,Cliff Richard,Rock,Yugoslavia,0xDVPc5W2jYqO6p9NisCI4,MANIFESTO : DAY 1,58.0,123822.0,False,0.684,0.829,8.0,-6.082,1.0,0.144,0.00185,0.00258,0.581,0.301,122.083,4.0,anime
Santa Is An Anagram,2017.0,Rick Springfield,Rock,,1nAoLuGshX8UZyqKWXUCYG,Vanitas,19.0,259826.0,True,0.306,0.81,7.0,-2.575,1.0,0.0566,1.24e-05,0.624,0.0998,0.0895,139.866,3.0,grindcore
Dansa Hela Natten,1981.0,Chiquita (3),Rock,Sweden,3iamODg6JJkhG8iCME2CWG,Vänta tills våren,34.0,389737.0,False,0.449,0.452,7.0,-7.525,1.0,0.0281,0.69,0.0,0.0602,0.312,104.514,4.0,goth
The Big Bang! Best Of The MC5,,MC5,Rock,US,6ra25IjyymNXs7FIurUj5o,Music Made Addictz,21.0,243082.0,False,0.552,0.921,10.0,-5.881,0.0,0.04,0.000758,0.802,0.259,0.193,147.994,4.0,hardstyle
Elvis' Christmas Album,1978.0,Elvis Presley,Rock,Italy,0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),90.0,182906.0,True,0.801,0.601,8.0,-7.574,0.0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,4.0,dance
Mysteries,2019.0,De Umbra Ordo Infernalis,Rock,Canada,0NIC4unbe5KZOp1d9T7OaF,"Club Life, Vol. 4 - New York City",65.0,250946.0,False,0.648,0.812,11.0,-7.585,0.0,0.0414,0.000329,0.0369,0.0857,0.122,128.178,4.0,trance
You Thrill Me,1961.0,Earl Grant,Rock,Germany,3LMhecVvaLsMHo89N0uYdY,Armada Electronic Elements - ADE 2022,2.0,240000.0,False,0.56,0.876,2.0,-6.62,1.0,0.0342,0.0202,0.857,0.805,0.0709,128.983,4.0,techno
LIVE FROM THE BIG APPLE,2015.0,Southside Johnny & The Asbury Jukes,Rock,US,6mbRT8sTdMUCSiCE5o7dCv,Rotten Cocktails,14.0,328800.0,False,0.611,0.669,11.0,-9.919,0.0,0.032,0.00396,0.748,0.0785,0.349,127.037,4.0,idm
You Break It... You Bought It!,2014.0,Michael Stanley Band,Rock,US,79BvRJogyqRwCuXH2OtbeN,BREAK IT DOWN!,13.0,300895.0,False,0.647,0.973,0.0,-2.588,1.0,0.0436,0.000409,0.291,0.181,0.365,133.992,4.0,breakbeat
Gravelands,2019.0,Possessor (7),Rock,Europe,3Lb2x1iaJ2Zkt1AnG3nCuO,Inmundo,21.0,272133.0,False,0.475,0.851,1.0,-5.613,1.0,0.0399,0.012,0.000232,0.285,0.0573,142.009,4.0,heavy-metal
The Blitz,1985.0,Krokus,Rock,Brazil,7lb82F4jY2jH9996rMc8U9,The Great Stone War,25.0,257733.0,False,0.276,0.976,4.0,-3.863,1.0,0.185,4.37e-05,0.589,0.581,0.137,130.074,4.0,metalcore
Rock Classics,2015.0,Various,Rock,Chile,3qiKL0GLKNCxAcSOoV51rt,RTRN II JUNGLE,44.0,214426.0,False,0.541,0.904,9.0,-4.046,0.0,0.294,0.00709,0.000317,0.0427,0.242,174.929,4.0,drum-and-bass
Honda SS,2019.0,Honda SS,Rock,Greece,3xrTVXjrIs3zTO2WA7yCLQ,Volkswagen Z Hagen,32.0,191992.0,False,0.67,0.963,2.0,-4.141,1.0,0.0753,0.0906,0.0,0.143,0.769,149.911,4.0,disco
Fantasten,1987.0,Grobschnitt,Rock,Germany,3xC0qqn1KWCgNi4NobRkTE,Holigan,39.0,247636.0,True,0.813,0.782,9.0,-5.982,0.0,0.247,0.274,0.0,0.339,0.423,128.036,4.0,turkish
Half Rounded Bastard File,,Half Rounded Bastard File,Rock,US,1fGq6F7qIqaJilw2KdK8i3,Michael Colyar's Back,21.0,141222.0,False,0.647,0.716,7.0,-9.447,1.0,0.956,0.762,0.0,0.923,0.509,83.419,3.0,comedy
Limitless,2024.0,Any Given Day (2),Rock,Europe,7MA8T4pKN6VeBIEGE9hggN,Limitless,53.0,146681.0,False,0.603,0.832,1.0,-5.089,1.0,0.0339,0.0867,0.732,0.0713,0.26,126.012,4.0,progressive-house
Destruction Of The Void,2018.0,Count Raven,Rock,Europe,04SeRBEjAm4maPWT7UHACY,About Pessimistic Elements & Rebirth of Tragedy,0.0,325920.0,False,0.265,0.933,10.0,-7.161,1.0,0.0562,0.00658,0.567,0.392,0.0943,165.244,4.0,iranian
#1,2001.0,Rose Means Rose,Rock,Czech Republic,35NyjYJFaJxqbUF2y0jWl1,Selected Ambient Works Volume II,48.0,447800.0,False,0.619,0.0327,10.0,-20.273,0.0,0.0371,0.995,0.712,0.0865,0.0785,102.884,4.0,ambient
Rock Around The Clock,1956.0,Bill Haley And His Comets,Rock,France,34AmZ4PMz9iNZVp9AMIGZj,Biggest Hits,53.0,137000.0,False,0.609,0.526,9.0,-13.106,1.0,0.43,0.139,0.0,0.0946,0.93,173.179,4.0,rockabilly
Take My Country Back (To The People),2018.0,Broham (3),Rock,Australia,6uPSExSu4Xt7HrtJRR1a2P,Try to Be Better (Again),49.0,140982.0,False,0.619,0.358,11.0,-12.621,1.0,0.0465,0.956,0.642,0.101,0.129,126.119,4.0,sad
Jimi Hendrix,1975.0,Jimi Hendrix,Rock,UK,6wptozcE7gLLscFWnhUgxB,Tsugi Electro,2.0,232417.0,False,0.866,0.847,10.0,-4.498,0.0,0.041,0.000937,0.0145,0.0549,0.644,124.841,4.0,french
I'm Glad You're Dead,2011.0,Wolfwizard,Rock,,6htflcCWH0EgwhJ7YAX4Aa,I May Never See You Again,0.0,221200.0,False,0.262,0.296,2.0,-12.271,1.0,0.046,0.585,0.119,0.274,0.0552,86.315,4.0,iranian
"""Album""",1997.0,Shane MacGowan And The Popes,Rock,UK,4DX1UkmamaaqWvxxWaMwe9,Hit the Dick Lights,24.0,198401.0,True,0.501,0.77,2.0,-11.048,1.0,0.93,0.734,0.0,0.672,0.562,80.866,4.0,comedy
