ID,VIOLATION LAST MODIFIED DATE,VIOLATION DATE,VIOLATION STATUS,VIOLATION STATUS DATE,VIOLATION DESCRIPTION,VIOLATION LOCATION,VIOLATION INSPECTOR COMMENTS,INSPECTOR ID,INSPECTION NUMBER,INSPECTION STATUS,INSPECTION WAIVED,INSPECTION CATEGORY,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,PROPERTY GROUP,SSA,LATITUDE,LONGITUDE,LOCATION
7157651,05/01/2024,05/01/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING / SCREENS - MISSING OR DAMAGED.,371335,14328231,FAILED,N,COMPLAINT,10931 S VERNON AVE,10931,S,VERNON,AVE,510734,,41.69553327,-87.612087,"(41.69553326761782, -87.61208699945054)"
6163366,11/15/2023,12/20/2018,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,EAST STORM PANE BROKEN.,BL00941,14165967,FAILED,N,COMPLAINT,3241 W 64TH ST,3241,W,64TH,ST,385566,3.0,41.77700406,-87.70471431,"(41.77700405450318, -87.7047143079916)"
7169562,05/28/2024,05/28/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,REAR ENCLOSED PORCH WINDOWS - MISSING SCREENS.,371335,14382222,FAILED,N,COMPLAINT,6233 S ELLIS AVE,6233,S,ELLIS,AVE,22562,,41.78128917,-87.60093927,"(41.781289173690666, -87.6009392687723)"
4313522,11/19/2024,10/12/2012,COMPLIED,11/19/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :ALL ELEVATIONS THROUGOUT,ALL ELEVATIONS MISSING AND TORN SCREENS,BL00748,10721294,FAILED,N,COMPLAINT,9625 S HALSTED ST,9625,S,HALSTED,ST,485145,,41.71882857,-87.64299481,"(41.71882857052272, -87.64299480977884)"
6665496,01/27/2023,08/21/2021,COMPLIED,12/21/2022,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER BL00876,BUILDING/ ALL ELEVATIONS/ SCREENS - MISSING.,207370,13592973,FAILED,N,COMPLAINT,1143 N LAWLER AVE,1143,N,LAWLER,AVE,54464,,41.9017437,-87.75193943,"(41.90174369665186, -87.75193943082971)"
7057495,10/06/2023,10/06/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:S   :,"SOUTH/WINDOW SCREENS - MISSING, TORN IN SOME AREAS",BL01000,11661237,FAILED,N,PERIODIC,7370 S SOUTH SHORE DR,7370,S,SOUTH SHORE,DR,20425,,41.76234753,-87.55909927,"(41.76234752461255, -87.55909927195091)"
7171929,05/30/2024,05/30/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,WINDOW SCREENS - MISSING AND TORN THROUGHOUT. SCREEN DOORS - DAMAGED THROUGHOUT.,478934,13809713,FAILED,N,PERIODIC,1115 E 81ST ST,1115,E,81ST,ST,21029,50.0,41.74760569,-87.5970763,"(41.747605687469026, -87.59707629813072)"
7051782,10/02/2023,10/02/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,"REAR FIRST FLOOR SSH,MISSING SCREENS.",BL00708,14148742,FAILED,N,COMPLAINT,3933 N OSCEOLA AVE,3933,N,OSCEOLA,AVE,159428,,41.95201975,-87.8132739,"(41.952019750188704, -87.81327389686234)"
7012939,07/27/2023,07/27/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,NORTH AND EAST ELEVATIONS - MISSING SEVERAL WINDOW SCREENS.,BL00831,14124378,FAILED,N,COMPLAINT,1815 W MONROE ST,1815,W,MONROE,ST,21984,,41.87997165,-87.67233615,"(41.87997164685656, -87.67233614508332)"
7232189,10/08/2024,10/08/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,ALL ELEVATIONS / SCREENS  - MISSING OR TORN.,371335,14446967,FAILED,N,COMPLAINT,6127 S WABASH AVE,6127,S,WABASH,AVE,26630,,41.78297196,-87.62363033,"(41.78297196135322, -87.62363032616149)"
6955831,05/12/2023,05/12/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,REAR ENCLOSED THREE STORY PORCH;MISSING SCREENS AT FIRST AND THIRD FLOORS.,BL00708,11705688,FAILED,N,PERIODIC,2714 W AINSLIE ST,2714,W,AINSLIE,ST,11742,,41.97084553,-87.69692661,"(41.970845528601195, -87.6969266112275)"
6930061,03/21/2023,03/21/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:N   :,ALL ELEVATIONS  - LOOSE OR BROKEN SCREEN WINDOWS.FRONT AND REAR SCREEN DOORS ARE LOOSE AND BROKEN.,BL00904,14015370,FAILED,N,COMPLAINT,2044 W MELROSE ST,2044,W,MELROSE,ST,132066,,41.9405726,-87.68015852,"(41.94057259946039, -87.68015852014932)"
7228110,09/30/2024,09/30/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,EAST AND WEST ELEVATIONS / SCREENS AT VARIOUS FLOORS - MISSING.,371335,14444192,FAILED,N,COMPLAINT,6140 S DREXEL AVE,6140,S,DREXEL,AVE,19395,,41.78284667,-87.60450722,"(41.78284667108402, -87.60450721457696)"
6634103,03/28/2023,06/18/2021,COMPLIED,11/15/2022,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:E   :BL00876,SCREEN DOORS - MISSING AT 2ND FLOOR; TORN SCREEN AT 1ST FLOOR DOOR,BL01000,13569835,FAILED,N,COMPLAINT,6635 S UNIVERSITY AVE,6635,S,UNIVERSITY,AVE,377508,,41.77398517,-87.59834228,"(41.773985170418584, -87.5983422811642)"
7176987,06/13/2024,06/13/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:S   :,3 STORY MASONRY BUILDINGALL ELEVATIONS / GRADE TO 3RD FLOOR WINDOW SCREENS - MISSING / TORN IN VARIOUS LOCATIONS THROUGHOUT.,464422,14387591,FAILED,N,COMPLAINT,2710 W JACKSON BLVD,2710,W,JACKSON,BLVD,23197,,41.87756622,-87.69427748,"(41.87756621797501, -87.69427747852605)"
6812642,09/18/2023,06/28/2022,COMPLIED,08/30/2023,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:W   :BL00876,"ALL ELEVATIONS - MISSING OR TORN SCREEN, MISSING SCREEN DOOR AT REAR 2ND FLOOR.",BL00904,13837094,FAILED,N,COMPLAINT,128 S WHIPPLE ST,128,S,WHIPPLE,ST,14527,,41.87870816,-87.70253554,"(41.87870815558095, -87.7025355410029)"
7063077,10/24/2023,10/24/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING THROUGHOUT / SCREENS - MISSING.,371335,14157439,FAILED,N,COMPLAINT,737 E 79TH ST,737,E,79TH,ST,20904,51.0,41.75115564,-87.60621157,"(41.751155637236415, -87.60621157236227)"
7200634,08/07/2024,08/07/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:S   :,ALL ELEVATIONS / GRADE TO 3RD FLOOR /WINDOW SCREENS - MISSING / TORN IN VARIOUS LOCATIONS THROUGHOUT.,464422,14426118,FAILED,N,COMPLAINT,4248 S MICHIGAN AVE,4248,S,MICHIGAN,AVE,17852,,41.8169074,-87.62318459,"(41.81690739920893, -87.62318459421903)"
7023564,08/08/2023,08/08/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,SCREENS - MISSING OR DAMAGED THROUGHOUT.,371335,14130552,FAILED,N,COMPLAINT,6246 S DR MARTIN L KING JR DR,6246,S,DR MARTIN L KING JR,DR,19288,,41.78067018,-87.61578084,"(41.78067017740843, -87.61578083474691)"
4728604,05/23/2023,05/07/2014,COMPLIED,05/23/2023,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :371335,WINDOW SCREENS; MISSING.,BL00444,11246535,FAILED,N,COMPLAINT,11707 S SANGAMON ST,11707,S,SANGAMON,ST,23934,,41.68114054,-87.64552709,"(41.68114054158545, -87.645527090277)"
6792384,03/10/2023,05/12/2022,COMPLIED,11/02/2022,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER BL00876,WEST ELEVATION - MISSING SEVERAL WINDOW SCREENS.,BL00831,13820069,FAILED,N,COMPLAINT,8021 S MARYLAND AVE,8021,S,MARYLAND,AVE,26838,,41.74881528,-87.60375307,"(41.74881527918434, -87.60375306503879)"
7216949,09/05/2024,09/05/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,"EAST AND WEST ELEVATIONS / SCREENS - MISSING. 1ST FLOOR REAR SCREEN DOOR - DAMAGED WITH MISSING GLASS, SCREEN AND CLOSER.",371335,14437580,FAILED,N,COMPLAINT,36 W 107TH ST,36,W,107TH,ST,503100,,41.69996567,-87.62464923,"(41.69996566577246, -87.62464923355179)"
7048809,04/18/2024,09/25/2023,COMPLIED,04/18/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING AT VARIOUS LOCATIONS / SCREENS - MISSING OR TORN.,87296,14146561,FAILED,N,COMPLAINT,901 E 104TH ST,901,E,104TH,ST,21614,,41.70556659,-87.60107403,"(41.70556659418179, -87.60107403032647)"
5310942,03/11/2024,02/04/2016,COMPLIED,03/11/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,2ND WINDOWS MISSING SCREENS.,BL00875,11774259,PASSED,N,COMPLAINT,2500 S SPAULDING AVE,2500,S,SPAULDING,AVE,280084,25.0,41.84620131,-87.70767224,"(41.8462013094479, -87.70767224339431)"
7197706,08/01/2024,08/01/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,NORTH AND SOUTH ELEVATIONS / SCREENS - MISSING.,371335,14424238,FAILED,N,COMPLAINT,755 E 76TH ST,755,E,76TH,ST,20504,51.0,41.75664437,-87.60557508,"(41.756644368846004, -87.60557507875635)"
7037656,09/08/2023,09/08/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:SE  :,ALL ELEVATIONS / GRADE TO 3RD FLOOR /WINDOW SCREENS -  MISSING / TORN IN VARIOUS LOCATIONS THROUGHOUT.,464422,13003493,FAILED,N,PERIODIC,1250 S KARLOV AVE,1250,S,KARLOV,AVE,15826,,41.86462479,-87.72771847,"(41.86462478548628, -87.72771847233072)"
6843442,10/06/2023,08/31/2022,COMPLIED,10/06/2023,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:N   :,"NORTH ,EAST AND WEST ELEVATIONS  -MISSING OR TORN SCREENS.",BL00876,13862174,CLOSED,N,COMPLAINT,2000 S LOOMIS ST,2000,S,LOOMIS,ST,269436,,41.85510443,-87.66138953,"(41.855104426563, -87.661389532734)"
6634598,01/06/2023,06/23/2021,COMPLIED,09/23/2022,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER BL00876,BUILDING WINDOW SCREENS; MISSING.,BL00444,13570282,FAILED,N,COMPLAINT,3050 E 80TH ST,3050,E,80TH,ST,435435,,41.75024647,-87.54963212,"(41.75024646584687, -87.54963212311931)"
6814535,01/06/2023,07/01/2022,COMPLIED,09/23/2022,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER BL00876,ALL ELEVATIONS - MISSING WINDOW SCREENS.,BL00831,13838619,FAILED,N,COMPLAINT,12012 S MICHIGAN AVE,12012,S,MICHIGAN,AVE,535419,,41.67577312,-87.62059037,"(41.67577312146561, -87.62059036786405)"
7206257,08/19/2024,08/19/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,"SOUTH, NORTH AND EAST ELEVATIONS - MISSING WINDOW SCREENS.",BL00831,14430526,FAILED,N,COMPLAINT,5300 S SAWYER AVE,5300,S,SAWYER,AVE,336084,,41.79705543,-87.70502931,"(41.79705542522086, -87.70502930616931)"
4725048,04/19/2024,04/30/2014,COMPLIED,04/19/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,WINDOWS SCREENS MISSING AND TORN.,BL00444,11242754,FAILED,N,PERIODIC,10927 S DR MARTIN L KING JR DR,10927,S,DR MARTIN L KING JR,DR,21683,,41.69555683,-87.61330466,"(41.69555682454236, -87.61330466055743)"
7175399,06/11/2024,06/11/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:N   :,3 STORY MASONRY BUILDING ALL ELEVATIONS / GRADE TO 3RD FLOOR /WINDOW SCREENS - MISSING / TORN IN VARIOUS LOCATIONS THROUGHOUT.,464422,14386427,FAILED,N,COMPLAINT,4622 S INDIANA AVE,4622,S,INDIANA,AVE,307635,56.0,41.81041312,-87.62138852,"(41.810413118886125, -87.62138851785716)"
7047176,09/22/2023,09/22/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING AT VARIOIUS LOCATIONS / SCREENS - MISSING OR TORN.,371335,14145587,FAILED,N,COMPLAINT,7325 S CHAPPEL AVE,7325,S,CHAPPEL,AVE,20353,,41.7617647,-87.57481389,"(41.761764702854315, -87.57481388795259)"
5105315,11/20/2023,06/23/2015,COMPLIED,11/20/2023,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,"FRONT AND REAR BUILDING, WINDOW SCREENS; MISSING.",87296,14122760,FAILED,N,COMPLAINT,58 E 100TH ST,58,E,100TH,ST,489783,,41.71277078,-87.62141349,"(41.71277077871968, -87.6214134874723)"
6782203,08/14/2024,04/25/2022,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:SW  :,"REAR ELEVATIONS -  MISSING SCREEN DOORS AT 1,2,3 FLOORS",BL01037,14428819,FAILED,N,COMPLAINT,1528 N KEELER AVE,1528,N,KEELER,AVE,27119,,41.90885655,-87.73153786,"(41.90885655246925, -87.73153785630177)"
6269560,02/13/2024,06/06/2019,COMPLIED,02/13/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING AT VARIOUS LOCATIONS /  SCREENS - MISSING.,371335,12949153,FAILED,N,COMPLAINT,11727 S CHURCH ST,11727,S,CHURCH,ST,533396,,41.68029649,-87.67139332,"(41.68029648567826, -87.67139332044124)"
6863757,09/15/2023,10/13/2022,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,WEST AND EAST ELEVATIONS - MISSING WINDOW SCREENS.,60527,14142644,FAILED,N,COMPLAINT,6152 S EBERHART AVE,6152,S,EBERHART,AVE,19327,,41.78236215,-87.61339771,"(41.78236214891824, -87.61339770820405)"
6680870,08/15/2024,09/21/2021,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,SOUTH AND EAST ELEVATIONS / SCREENS MISSING AT VARIOUS WINDOWS.,BL01000,13604267,FAILED,N,PERIODIC,5323 S COTTAGE GROVE AVE,5323,S,COTTAGE GROVE,AVE,18661,,41.79792523,-87.6061561,"(41.79792523079699, -87.60615609976115)"
6966966,06/08/2023,06/08/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,SOUTH ELEVATION - MISSING WINDOW SCREENS.,BL00831,14104300,FAILED,N,COMPLAINT,7146 S LOWE AVE,7146,S,LOWE,AVE,20468,,41.76387946,-87.64020061,"(41.76387945921902, -87.64020061196354)"
6626064,10/24/2023,06/09/2021,COMPLIED,10/24/2023,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,ALL ELEVATIONS AND LEVELS - MISSING WINDOW SCREENS.,87296,14120896,FAILED,N,COMPLAINT,8034 S MARSHFIELD AVE,8034,S,MARSHFIELD,AVE,439326,,41.74746428,-87.66472451,"(41.747464276163846, -87.66472451232629)"
7177902,06/17/2024,06/17/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,WEST ELEVATION / SCREENS - MISSING.,371335,14388569,FAILED,N,COMPLAINT,7533 S KINGSTON AVE,7533,S,KINGSTON,AVE,20641,49.0,41.75804342,-87.56256987,"(41.75804341956502, -87.56256987283032)"
6815936,04/11/2023,07/07/2022,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:S   :,ALL ELEVATIONS - TORN OR MISSING SCREENS,BL00904,13840031,FAILED,N,PERIODIC,5036 W QUINCY ST,5036,W,QUINCY,ST,14695,,41.87772903,-87.7508922,"(41.8777290263591, -87.75089220011324)"
7008530,07/21/2023,07/21/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,ALL ELEVATIONS - MISSING WINDOW SCREENS.,BL00941,14122012,FAILED,N,COMPLAINT,6558 S LAFLIN ST,6558,S,LAFLIN,ST,380792,,41.77413255,-87.66178263,"(41.77413255447412, -87.66178262999138)"
6634145,01/04/2024,08/09/2018,COMPLIED,01/04/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,REAR SCREEN DOORS / SCREENS TORN THROUGHOUT.,BL01000,12659791,FAILED,N,PERIODIC,7822 S LAFLIN ST,7822,S,LAFLIN,ST,20808,32.0,41.75148468,-87.66200064,"(41.75148467672236, -87.6620006380516)"
7046982,09/22/2023,09/22/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,"WEST, NORTH AND EAST ELEVATIONS - MISSING SEVERAL WINDOW SCREENS.",BL00831,14145471,FAILED,N,COMPLAINT,4119 S ELLIS AVE,4119,S,ELLIS,AVE,304065,,41.81948731,-87.60221971,"(41.81948731284004, -87.60221971369263)"
6839739,04/02/2024,08/24/2022,COMPLIED,04/02/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING THROUGHOUT / SCREENS -  MISSING OR TORN.,87296,14156172,FAILED,N,COMPLAINT,11215 S DR MARTIN L KING JR DR,11215,S,DR MARTIN L KING JR,DR,21758,,41.69043106,-87.61316033,"(41.69043105745208, -87.61316032594863)"
7045651,09/18/2023,09/18/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:N   :,"NORTH, WEST ELEVATIONS/WINDOW SCREENS - TORN, MISSING SCREENS THROUGHOUT",87296,14144663,CLOSED,N,COMPLAINT,8045 S CARPENTER ST,8045,S,CARPENTER,ST,437162,,41.74739816,-87.64986799,"(41.74739816238416, -87.64986799044863)"
7019138,08/08/2023,08/08/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,FRONT OF BUILDING / SCREENS - MISSING.,371335,14128286,FAILED,N,COMPLAINT,5612 S DR MARTIN L KING JR DR,5612,S,DR MARTIN L KING JR,DR,19013,,41.79256731,-87.61607064,"(41.79256730531207, -87.616070636766)"
7031070,08/25/2023,08/25/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,WEST AND SOUTH ELEVATIONS - MISSING SEVERAL WINDOW SCREENS.,BL00831,14135350,FAILED,N,COMPLAINT,6705 S ELIZABETH ST,6705,S,ELIZABETH,ST,678456,,41.77211402,-87.65537089,"(41.772114014875875, -87.65537088896464)"
6971894,12/12/2023,06/13/2023,COMPLIED,12/06/2023,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER BL00876,SOUTH BALCONY DOORS - MISSING SCREENS.,BL00831,14106341,FAILED,N,COMPLAINT,6320 W 64TH PL,6320,W,64TH,PL,390977,,41.77508449,-87.77959759,"(41.77508449444422, -87.77959759421472)"
6888729,07/06/2023,12/12/2022,OPEN,,"SCREEN OUTER DOORS, WINDOWS","OTHER   :    :EXTERIOR,",VARIOUS REAR APARTMENT DOORS AT PORCH - SCREEN DOORS MISSING,BL00831,13899840,FAILED,N,PERIODIC,643 W 62ND ST,643,W,62ND,ST,19462,,41.78150969,-87.64167237,"(41.78150969077684, -87.64167237062694)"
6686447,07/28/2023,09/30/2021,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,ALL ELEVATIONS / SCREENS - MISSING AT VARIOUS LOCATIONS.,371335,13608450,FAILED,N,PERIODIC,7900 S ESSEX AVE,7900,S,ESSEX,AVE,21075,49.0,41.75167341,-87.56395209,"(41.75167341190558, -87.5639520896118)"
6599465,12/27/2024,04/26/2021,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,1ST AND 2ND FLOOR WINDOWS / SCREENS - MISSING.,BL00941,14472496,FAILED,N,COMPLAINT,5610 S THROOP ST,5610,S,THROOP,ST,348422,,41.79193595,-87.65739339,"(41.791935953232766, -87.65739338493637)"
6959686,10/04/2024,05/18/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,ALL ELEVATIONS - MISSING WINDOW SCREENS.,464422,14098510,FAILED,N,PERIODIC,2 N HAMLIN BLVD,2,N,HAMLIN,BLVD,1454,,41.88084148,-87.72090219,"(41.88084147694413, -87.72090218457842)"
7191879,07/19/2024,07/19/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS","OTHER   :    :EXTERIOR,",ALL ELEVATIONS VARIOUS WINDOWS - SCREENS MISSING,112463,14419864,FAILED,N,COMPLAINT,5312 S KENNETH AVE,5312,S,KENNETH,AVE,555307,,41.79638376,-87.73442556,"(41.79638376108266, -87.73442556083339)"
6960159,05/24/2023,07/12/2022,COMPLIED,05/24/2023,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:N   :,ALL ELEVATIONS  -MISSING OR TORN SCREENS,BL00904,13841841,FAILED,N,PERIODIC,3038 W NORTH AVE,3038,W,NORTH,AVE,5891,,41.91026783,-87.70372933,"(41.910267827280364, -87.70372933213297)"
6935742,03/30/2023,03/30/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:W   :,ALL SCREEN DOORS/ALL LEVELS - ROTTING; PAINT PEELING; SCREENS MISSING,BL01000,14079384,FAILED,N,COMPLAINT,8350 S COTTAGE GROVE AVE,8350,S,COTTAGE GROVE,AVE,26248,51.0,41.74243244,-87.60513527,"(41.74243244179311, -87.60513526949156)"
6086530,09/19/2023,09/04/2018,COMPLIED,08/29/2023,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :BUILDING,BUILDING / WINDOWS-MISSING SCREENS.,BL01037,14133234,PASSED,N,COMPLAINT,3027 N DAVLIN CT,3027,N,DAVLIN,CT,118134,,41.93597301,-87.72550946,"(41.935973005824195, -87.72550945956432)"
7017316,05/23/2024,09/24/2021,COMPLIED,03/15/2024,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:N   :BL01037,ALL ELEVATIONS - MISSING OR TORN SCREENS.,BL01037,14126958,FAILED,N,COMPLAINT,5219 W MONROE ST,5219,W,MONROE,ST,252616,,41.87925725,-87.75584446,"(41.879257250059574, -87.75584445905383)"
7168947,05/22/2024,05/22/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING / SCREENS - MISSING AT VARIOUS LOCATIONS.,371335,14381714,FAILED,N,COMPLAINT,8215 S MARYLAND AVE,8215,S,MARYLAND,AVE,430838,,41.74532579,-87.6036529,"(41.745325789144545, -87.60365290271943)"
7201068,08/08/2024,08/08/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,NORTH AND EAST ELEVATIONS / SCREENS - MISSING AT VARIOUS FLOORS.,371335,14426961,FAILED,N,COMPLAINT,2455 E 78TH ST,2455,E,78TH,ST,20637,49.0,41.75346514,-87.56406774,"(41.75346514082894, -87.56406773736292)"
6281665,11/13/2024,06/21/2019,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,ALL ELEVATIONS AND LEVELS - MISSING SEVERAL WINDOW SCREENS.,478934,13555067,FAILED,N,PERIODIC,2335 E 70TH ST,2335,E,70TH,ST,20093,,41.76794895,-87.56842952,"(41.76794894629169, -87.56842951696748)"
7214544,09/04/2024,09/04/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,SOUTH ELEVATION / SCREENS - MISSING OR TORN.,371335,14436251,FAILED,N,COMPLAINT,858 E 65TH ST,858,E,65TH,ST,26668,,41.77691236,-87.60361396,"(41.77691235539493, -87.60361395619148)"
5181381,11/25/2024,09/17/2015,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,WINDOWS ALL LEVEL MISSING SCREENS.,BL01037,14462678,FAILED,N,COMPLAINT,1937 N KARLOV AVE,1937,N,KARLOV,AVE,78577,,41.91642356,-87.72883065,"(41.91642355707123, -87.72883064913135)"
7159972,05/07/2024,05/07/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING / SCREENS -  MISSING AT VARIOUS LOCATIONS.,371335,14329970,FAILED,N,COMPLAINT,10044 S LA SALLE ST,10044,S,LA SALLE,ST,492958,,41.71124758,-87.62735947,"(41.71124758047045, -87.62735947364452)"
7156627,04/30/2024,04/30/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,BUILDING AT VARIOUS LOCATIONS / SCREENS - MISSING OR DAMAGED.,371335,14327547,FAILED,N,COMPLAINT,6903 S MERRILL AVE,6903,S,MERRILL,AVE,20018,,41.76969661,-87.57258068,"(41.76969661239285, -87.5725806756714)"
7210369,08/27/2024,08/27/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:N   :,ALL ELEVATIONS  - MISSING OR TORN SCREENS.,BL00904,12330156,FAILED,N,PERIODIC,951 N PINE AVE,951,N,PINE,AVE,3863,,41.89821755,-87.76353681,"(41.89821754619408, -87.76353681205268)"
5196208,08/20/2024,10/02/2015,COMPLIED,12/08/2021,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,ALL ELEVATIONS/ VARIOUS WINDOWS - MISSING SCREENS.,BL00941,11674582,PASSED,N,COMPLAINT,6614 S HOYNE AVE,6614,S,HOYNE,AVE,382745,,41.77337312,-87.67632913,"(41.77337311954318, -87.67632913226653)"
7221806,09/18/2024,09/18/2024,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER,NORTH ELEVATION / SCREENS - MISSING.,371335,12620126,FAILED,N,PERIODIC,1135 E 82ND ST,1135,E,82ND,ST,21034,,41.74578233,-87.59633148,"(41.745782330385794, -87.59633148064337)"
4160297,04/07/2023,04/30/2012,COMPLIED,04/07/2023,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,WINDOW SCREENS; MISSING.,BL00444,10002861,FAILED,N,PERIODIC,2350 W AUGUSTA BLVD,2350,W,AUGUSTA,BLVD,3419,,41.89949575,-87.68651234,"(41.899495748284615, -87.68651233785653)"
7037624,09/08/2023,09/08/2023,OPEN,,"SCREEN OUTER DOORS, WINDOWS",EXTERIOR:E   :,ALL ELEVATIONS / GRADE TO 3RD FLOOR WINDOW SCREENS - MISSING / TORN IN VARIOUS LOCAATION THROUGHOUT.,464422,14139962,FAILED,N,COMPLAINT,2340 S KOSTNER AVE,2340,S,KOSTNER,AVE,282388,,41.8482966,-87.73455436,"(41.84829660159059, -87.73455435821586)"
7064719,10/22/2024,10/26/2023,COMPLIED,10/03/2024,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :OTHER BL00876,ALL ELEVATIONS - MISSING WINDOW SCREENS.,BL00831,14158480,FAILED,N,COMPLAINT,5652 S SACRAMENTO AVE,5652,S,SACRAMENTO,AVE,26216,,41.79022277,-87.69873006,"(41.790222770809564, -87.69873006126332)"
