Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado Kakadu,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,33761,White / Black,"Keysborough, VIC",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Maserati,2019,Levante,SUV,2019 Maserati Levante Gransport,USED,Automatic,"6 cyl, 3 L",AWD,Premium,11.6 L / 100 km,14927,Grey / Black,"Carlton, NSW",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Nissan,2022,Pathfinder,SUV,2022 Nissan Pathfinder TI (4WD),USED,Automatic,"6 cyl, 3.5 L",4WD,Premium,10.5 L / 100 km,12256,Black / Black,"Ringwood, VIC",6 cyl,SUV, 4 Doors, 8 Seats,more than 70000 AUD
Audi,2019,RS5,Hatchback,2019 Audi RS5 2.9 Tfsi Tiptronic,USED,Automatic,"6 cyl, 2.9 L",AWD,Premium,8.9 L / 100 km,12388,Blue / -,"Liverpool, NSW",6 cyl,Hatchback, 5 Doors, 4 Seats,more than 70000 AUD
Toyota,2017,Alphard,Vanswest,2017 Toyota Alphard 3.5L Executive Lounge  (ZX000737),USED,Automatic,-,Rear,Unleaded,-,45453,White / -,"Dianella, WA",-,Commercial,,,more than 70000 AUD
Land,2014,Rover,SUV,2014 Land Rover Range Rover Vogue SE SDV8,USED,Automatic,"8 cyl, 4.4 L",AWD,Diesel,8.7 L / 100 km,118684,Red / Black,"Nedlands, WA",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Ram,2020,1500,Commercial,2020 Ram 1500 Express (4X4) BLK PAK W/Rboxes,USED,Automatic,"8 cyl, 5.7 L",4WD,Unleaded,12.2 L / 100 km,93393,White / Black,"Bundoora, VIC",8 cyl,Commercial, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2020,R8,Coupe,2020 Audi R8 V10 Performance Quattro,USED,Automatic,"10 cyl, 5.2 L",AWD,Premium,13.4 L / 100 km,2420,Grey / Black,"Wollongong, NSW",10 cyl,Coupe, 2 Doors, 2 Seats,more than 70000 AUD
Mercedes-Benz,2021,EQC,SUV,2021 Mercedes-Benz EQC 400 4Matic Electric ART Line,USED,Automatic,0 L,AWD,Electric,0 L / 100 km,2118,White / Black Leather,"Mulgrave, VIC",0 L,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2020,C63,Sedan,2020 Mercedes-Benz C63 S,USED,Automatic,"8 cyl, 4 L",Rear,Premium,10.4 L / 100 km,7045,White / Black Leather,"Southport, QLD",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2017,Landcruiser,Ute / Tray,2017 Toyota Landcruiser GXL (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,10.7 L / 100 km,200843,White / Grey,"Pakenham, VIC",8 cyl,Ute / Tray, 2 Doors, 2 Seats,more than 70000 AUD
McLaren,2016,650S,Convertible,2016 McLaren 650S,USED,Automatic,"8 cyl, 3.8 L",Rear,Premium,11.7 L / 100 km,1116,White / -,"Rushcutters Bay, NSW",8 cyl,Convertible, 2 Doors, 2 Seats,more than 70000 AUD
Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado GXL Flat Tailgate,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,15395,White / Black,"Deer Park, VIC",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado Kakadu,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,40601,Silver / Black,"Cranbourne, VIC",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Alfa,2021,Romeo,SUV,2021 Alfa Romeo Stelvio Veloce,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7 L / 100 km,2100,Blue / -,"Fyshwick, ACT",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2022,Q3,SUV,2022 Audi Q3 40 Tfsi Quattro S Line,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.2 L / 100 km,1031,Grey / -,"Alexandria, NSW",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
HSV,2017,Gtsr,Sedan,2017 HSV Gtsr,USED,Manual,"8 cyl, 6.2 L",Rear,Premium,15.1 L / 100 km,26000,Green / Black,"Wangara, WA",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2020,Land,USED Dealer ad,2020 Toyota Land Cruiser Prado,USED,-,-,Other,Diesel,-,65018,White / Black,"Osborne Park, WA",-,Wagon,,,more than 70000 AUD
Hyundai,2021,Palisade,SUV,2021 Hyundai Palisade Highlander (7 Seat),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.3 L / 100 km,21403,Blue / Leather,"Blacktown, NSW",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Ferrari,2017,California,Convertible,2017 Ferrari California T,USED,Automatic,"8 cyl, 3.9 L",Rear,Premium,10.5 L / 100 km,12162,Yellow / Brown,"Mulgrave, VIC",8 cyl,Convertible, 2 Doors, 4 Seats,more than 70000 AUD
Ram,2019,1500,Ute / Tray,2019 Ram 1500 Laramie (4X4) FD3.9 W/Ramboxes,USED,Automatic,"8 cyl, 5.7 L",4WD,Unleaded,12.2 L / 100 km,59797,Grey / Black,"Biloela, QLD",8 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2022,E-Tron,SUV,2022 Audi E-Tron S Quattro,USED,Automatic,0 L,AWD,Electric,0 L / 100 km,2604,Black / Black Leather,"Southport, QLD",0 L,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2022,C63,Coupe,2022 Mercedes-Benz C63 S,USED,Automatic,"8 cyl, 4 L",Rear,Premium,10.3 L / 100 km,22,Black / -,"Rushcutters Bay, NSW",8 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Ferrari,1959,250,Lorbek Luxury Cars Sydney,1959 Ferrari 250 Pininfarina,USED,Manual,-,Rear,Unleaded,-,9902,Blue / -,"Rushcutters Bay, NSW",-,Coupe,,,more than 70000 AUD
Honda,2023,Civic,Hatchback,2023 Honda Civic Type R,USED,Manual,"4 cyl, 2 L",Front,Premium,8.9 L / 100 km,722,Black / -,"Rozelle, NSW",4 cyl,Hatchback, 4 Doors, 4 Seats,more than 70000 AUD
Toyota,2022,Kluger,Mornington Toyota,2022 Toyota Kluger GXL eFour,USED,Automatic,-,Other,Premium,-,18705,White / Black,"Mornington, VIC",-,Wagon,,,more than 70000 AUD
Toyota,2022,Landcruiser,SUV,2022 Toyota Landcruiser Prado Kakadu,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,19289,White / -,"Mosman, NSW",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Mercedes-Benz,2017,C63,"03 **** ****
",2017 Mercedes-Benz C63,USED,-,-,Other,Unleaded,-,37689,Black / Black,"Vermont, VIC",-,,,,more than 70000 AUD
Nissan,2018,GT-R,Coupe,2018 Nissan GT-R Premium,USED,Automatic,"6 cyl, 3.8 L",AWD,Premium,11.7 L / 100 km,26500,Black / Black,"Auburn, NSW",6 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,31626,White / -,"Jandakot, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Lexus,2021,ES250,Sedan,2021 Lexus ES250 F Sport,USED,Automatic,"4 cyl, 2.5 L",Front,Premium,6.8 L / 100 km,18033,Silver / F Sport Black/Hadori Aluminium,"Elsternwick, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2022,Landcruiser,Ute / Tray,2022 Toyota Landcruiser 70 Series GXL,USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,10.7 L / 100 km,10262,White / -,"Bentley, WA",8 cyl,Ute / Tray, 2 Doors, 2 Seats,more than 70000 AUD
Toyota,2023,Landcruiser,SUV,2023 Toyota Landcruiser LC300 GX (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,Diesel,8.9 L / 100 km,52897,White / Black,"Gateshead, NSW",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2021,A6,Sedan,2021 Audi A6 45 Tfsi Quattro S Line Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,7.3 L / 100 km,16896,Black / Black,"Zetland, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Jaguar,2017,F-Type,Coupe,2017 Jaguar F-Type V6 (250KW),USED,Automatic,"6 cyl, 3 L",Rear,Premium,8.4 L / 100 km,26616,Black / Black Leather,"Rydalmere, NSW",6 cyl,Coupe, 2 Doors, 2 Seats,more than 70000 AUD
HSV,2014,GTS,Sedan,2014 HSV GTS,USED,Manual,"8 cyl, 6.2 L",Rear,Premium,14.8 L / 100 km,31042,Green / Black Leather,"Ringwood, VIC",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Lexus,2022,LX600,SUV,2022 Lexus LX600 F Sport,USED,Automatic,"6 cyl, 3.4 L",AWD,Premium,12.1 L / 100 km,14128,Black / -,"Berwick, VIC",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Land,2017,Rover,SUV,2017 Land Rover Discovery TD6 HSE Luxury,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.2 L / 100 km,77980,White / Black,"Bentleigh, VIC",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2018,AMG,Lorbek Luxury Cars Sydney,2018 Mercedes-Benz AMG GT C,USED,Automatic,-,Rear,Premium,-,1044,Black / -,"Rushcutters Bay, NSW",-,Coupe,,,more than 70000 AUD
Porsche,2022,Taycan,Porsche Centre Perth used,2022 Porsche Taycan Turbo S,USED,-,0 L,AWD,Electric,0 L / 100 km,9510,"White / Leather Interior, Smooth-Finish Leather, Black","Nedlands, WA",0 L,Sedan, 4 Doors, 4 Seats,more than 70000 AUD
Lexus,2019,RX450H,SUV,2019 Lexus RX450H Luxury Hybrid,USED,Automatic,"6 cyl, 3.5 L",AWD,Hybrid,5.7 L / 100 km,58000,White / Black,"Osborne Park, WA",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
BMW,2021,IX,USED Dealer ad,2021 BMW IX xDrive50 AWD Sport,USED,-,-,Other,Electric,-,16310,Grey / Interior Design Suite Amido,"Bentleigh, VIC",-,Wagon,,,more than 70000 AUD
Genesis,2022,GV80,SUV,2022 Genesis GV80 3.5T AWD 7 Seat,USED,Automatic,"6 cyl, 3.5 L",AWD,Premium,11.7 L / 100 km,31328,White / Black,"Mcgraths Hill, NSW",6 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Mercedes-Benz,2021,GLC,SUV,2021 Mercedes-Benz GLC 300 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1 L / 100 km,16210,Black / Black,"Chatswood, NSW",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2022,Q5,SUV,2022 Audi Q5 40 TDI Quattro Sport Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,5.4 L / 100 km,4595,Grey / Black,"Zetland, NSW",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Land,2021,Rover,SUV,2021 Land Rover Defender 90 P300 Standard (221KW),USED,Automatic,"4 cyl, 2 L",AWD,Premium,10.1 L / 100 km,8267,Silver / -,"Aspley, QLD",4 cyl,SUV, 3 Doors, 5 Seats,more than 70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,11,Black / Black,"Pennant Hills, NSW",4 cyl,SUV, 5 Doors, 5 Seats,more than 70000 AUD
Tesla,2022,Model,SUV,2022 Tesla Model Y Rear-Wheel Drive,USED,Automatic,0 L,Rear,Electric,0 L / 100 km,6748,White / -,"Jandakot, WA",0 L,SUV, 5 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2020,GLC63,SUV,2020 Mercedes-Benz GLC63 S 4Matic+,USED,Automatic,"8 cyl, 4 L",AWD,Premium,12.2 L / 100 km,53000,Grey / Black Nappa Leather,"Berwick, VIC",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2023,Landcruiser,SUV,2023 Toyota Landcruiser LC300 Sahara (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,Diesel,8.9 L / 100 km,11,Grey / Black,"Burleigh Heads, QLD",6 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
BMW,2018,M3,Sedan,2018 BMW M3 Competition,USED,Automatic,"6 cyl, 3 L",Rear,Premium,8.3 L / 100 km,70642,Blue / -,"Liverpool, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Lamborghini,2019,Urus,SUV,2019 Lamborghini Urus 4 Seat,USED,Automatic,"8 cyl, 4 L",AWD,Premium,12.7 L / 100 km,44329,Grey / Brown,"Glebe, NSW",8 cyl,SUV, 4 Doors, 4 Seats,more than 70000 AUD
BMW,2022,X3,Sylvania BMW Used Cars,2022 BMW X3 xDrive30i Steptronic M Sport,USED,Automatic,-,Other,Premium,-,8303,Blue / Black,"Sylvania, NSW",-,Wagon,,,more than 70000 AUD
Toyota,2022,Landcruiser,SUV,2022 Toyota Landcruiser Prado Kakadu,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,11647,Black / Black,"Waitara, NSW",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado GXL Flat Tailgate,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,51770,White / -,"South Morang, VIC",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Porsche,2021,Taycan,Sedan,2021 Porsche Taycan 4S,USED,Automatic,0 L,AWD,Electric,0 L / 100 km,37650,Black / -,"Artarmon, NSW",0 L,Sedan, 4 Doors, 4 Seats,more than 70000 AUD
BMW,2022,X3,Sylvania BMW Used Cars,2022 BMW X3 sDrive20i Steptronic,USED,Automatic,-,Rear,Unleaded,-,9200,Black / Black,"Sylvania, NSW",-,Wagon,,,more than 70000 AUD
Genesis,2022,G70,Sedan,2022 Genesis G70 3.3T Sport,USED,Automatic,"6 cyl, 3.3 L",Rear,Premium,10.2 L / 100 km,3751,White / Black,"Ferntree Gully, VIC",6 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Porsche,2019,718,Coupe,2019 Porsche 718 Cayman GTS,USED,Automatic,"4 cyl, 2.5 L",Rear,Unleaded,8.3 L / 100 km,9702,Grey / Gts Interior Package Crayon,"Fyshwick, ACT",4 cyl,Coupe, 2 Doors, 2 Seats,more than 70000 AUD
Volkswagen,2022,Golf,Hatchback,2022 Volkswagen Golf R 4Motion,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.8 L / 100 km,15559,Blue / -,"Blacktown, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,more than 70000 AUD
McLaren,2019,540C,Coupe,2019 McLaren 540C,USED,Automatic,"8 cyl, 3.8 L",Rear,Premium,10.7 L / 100 km,17321,Black / -,"Artarmon, NSW",8 cyl,Coupe, 2 Doors, 2 Seats,more than 70000 AUD
Toyota,2023,Landcruiser,Ute / Tray,2023 Toyota Landcruiser 70 Series LC79 GXL,USED,Manual,"8 cyl, 4.5 L",AWD,Diesel,10.7 L / 100 km,535,Gold / Grey,"Taree, NSW",8 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado VX Flat Tailgate,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,14500,Grey / Black Leather,"Essendon Fields, VIC",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Mercedes-Benz,2018,AMG,Coupe,2018 Mercedes-Benz AMG GT,USED,Automatic,"8 cyl, 4 L",Rear,Premium,9.4 L / 100 km,54601,Grey / Black,"Auburn, NSW",8 cyl,Coupe, 2 Doors, 2 Seats,more than 70000 AUD
Ford,2002,GT40,Prestige Motor Gallery,2002 Ford GT40,USED,Manual,-,Other,-,-,73500,Yellow / Black,"Carss Park, NSW",-,Coupe,,,more than 70000 AUD
Porsche,2017,Cayenne,SUV,2017 Porsche Cayenne Diesel Platinum Edition,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.8 L / 100 km,78350,White / Black,"Springwood, QLD",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Ferrari,2019,GTC4,Coupe,2019 Ferrari GTC4 Lusso (awd),USED,Automatic,"12 cyl, 6.3 L",AWD,Premium,15.3 L / 100 km,11480,Blue / Black,"Auburn, NSW",12 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Land,2019,Rover,SUV,2019 Land Rover Range Rover Velar D180 R-Dynamic S (132KW),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.2 L / 100 km,57000,Black / Black,"Southport, QLD",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Porsche,2019,Cayenne,SUV,2019 Porsche Cayenne S,USED,Automatic,"6 cyl, 2.9 L",AWD,Premium,10 L / 100 km,44800,Black / Black,"Blacktown, NSW",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Land,2022,Rover,SUV,2022 Land Rover Range Rover P530 First Edition SWB (390KW),USED,Automatic,"8 cyl, 4.4 L",AWD,Premium,11.8 L / 100 km,12004,Grey / Black,"Artarmon, NSW",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Land,2015,Rover,SUV,2015 Land Rover Range Rover Sport SVR,USED,Automatic,"8 cyl, 5 L",AWD,Premium,12.8 L / 100 km,134513,Blue / -,"Rozelle, NSW",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2021,C63,Coupe,2021 Mercedes-Benz C63 S,USED,Automatic,"8 cyl, 4 L",Rear,Premium,10.3 L / 100 km,2010,Black / Black,"Mount Gambier, SA",8 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Mercedes-Benz,2021,GLC,SUV,2021 Mercedes-Benz GLC 300E 4Matic Phev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,2.6 L / 100 km,26577,Grey / Leather,"Phillip, ACT",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Genesis,2022,GV70,SUV,2022 Genesis GV70 2.5T AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Premium,10.3 L / 100 km,19945,Grey / Black,"Carlton, NSW",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2016,Landcruiser,SUV,2016 Toyota Landcruiser VX (4X4),USED,Automatic,"8 cyl, 4.5 L",4WD,Diesel,9.5 L / 100 km,165000,White / -,"Bundoora, VIC",8 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Toyota,2023,Fortuner,SUV,2023 Toyota Fortuner Crusade,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,19,Silver / Black Leather Accented,"Midland, WA",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Mercedes-Benz,2019,C63,Sedan,2019 Mercedes-Benz C63 S,USED,Automatic,"8 cyl, 4 L",Rear,Premium,10.4 L / 100 km,27281,Silver / Nappa Leather Black,"Mulgrave, VIC",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Land,2015,Rover,SUV,2015 Land Rover Range Rover Autobiography 5.0 V8 SC,USED,Automatic,"8 cyl, 5 L",AWD,Premium,13.8 L / 100 km,35036,Black / -,"Artarmon, NSW",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Bentley,2007,Continental,Sedan,2007 Bentley Continental Flying Spur,USED,Automatic,"12 cyl, 6 L",AWD,Premium,17.1 L / 100 km,60919,Black / -,"Keilor East, VIC",12 cyl,Sedan, 4 Doors, 4 Seats,more than 70000 AUD
Nissan,2021,Patrol,SUV,2021 Nissan Patrol TI (4X4),USED,Automatic,"8 cyl, 5.6 L",4WD,Premium,14.4 L / 100 km,68537,Black / Grey,"Singleton, NSW",8 cyl,SUV, 4 Doors, 8 Seats,more than 70000 AUD
Lexus,2020,RX450H,SUV,2020 Lexus RX450H Sports Luxury Hybrid,USED,Automatic,"6 cyl, 3.5 L",AWD,Hybrid,5.7 L / 100 km,34661,White / Black,"Osborne Park, WA",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2021,Q5,SUV,2021 Audi Q5 45 Tfsi Quattro Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,8 L / 100 km,69304,White / Black,"Kirrawee, NSW",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2022,SQ5,SUV,2022 Audi SQ5 3.0 TDI Quattro Mhev,USED,Automatic,"6 cyl, 3 L",AWD,Hybrid,7.1 L / 100 km,1867,White / Black-Black-Rock Gray,"Tullamarine, VIC",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2022,S450,Sedan,2022 Mercedes-Benz S450 4Matic (hybrid),USED,Automatic,"6 cyl, 3 L",AWD,Hybrid,8.6 L / 100 km,2405,Blue / Black Leather,"Berwick, VIC",6 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Ford,2023,Everest,Maddington Hyundai,2023 Ford Everest Sport,USED,Automatic,-,Other,Diesel,-,100,Blue / -,"Maddington, WA",-,SUV,,,more than 70000 AUD
Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado Kakadu,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,34126,Silver / Black,"Pennant Hills, NSW",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Mercedes-Benz,2018,GLE63,SUV,2018 Mercedes-Benz GLE63 S 4Matic,USED,Automatic,"8 cyl, 5.5 L",AWD,Premium,11.9 L / 100 km,46214,Blue / Blue,"Berwick, VIC",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2021,Land,Coffs Harbour Toyota Pre-Owned,2021 Toyota Land Cruiser Sahara,USED,Automatic,-,Other,Diesel,-,32264,White / 54Ld23,"Coffs Harbour, NSW",-,Wagon,,,more than 70000 AUD
Toyota,2023,Landcruiser,Ute / Tray,2023 Toyota Landcruiser 70 Series LC79 GXL,USED,Manual,"8 cyl, 4.5 L",AWD,Diesel,10.7 L / 100 km,250,White / -,"Bentley, WA",8 cyl,Ute / Tray, 2 Doors, 2 Seats,more than 70000 AUD
Toyota,2023,Hilux,Ute / Tray,2023 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,50,White / -,"Bentley, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2017,Landcruiser,SUV,2017 Toyota Landcruiser VX (4X4),USED,Automatic,"8 cyl, 4.5 L",4WD,Diesel,9.5 L / 100 km,193974,Silver / Black,"Taree, NSW",8 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Toyota,2022,Landcruiser,SUV,2022 Toyota Landcruiser LC300 GXL (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,Diesel,8.9 L / 100 km,17629,Grey / Black Fabric,"Midland, WA",6 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Land,2021,Rover,SUV,2021 Land Rover Range Rover Evoque P200 R-Dynamic S (147KW),USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1 L / 100 km,18027,White / -,"Mansfield, QLD",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Ford,2022,F,Southern Classic Cars Albion Park,2022 Ford F 250 Lariat,USED,Automatic,-,Other,Diesel,-,150,Black / Black,"Albion Park Rail, NSW",-,Ute / Tray,,,more than 70000 AUD
Ford,2013,F,USED Dealer ad,2013 Ford F 150,USED,-,-,Other,Unleaded,-,121828,Silver / Black,"Eagle Farm, QLD",-,Ute / Tray,,,more than 70000 AUD
HSV,2015,Senator,Sedan,2015 HSV Senator Signature,USED,Automatic,"8 cyl, 6.2 L",Rear,Premium,13.7 L / 100 km,45699,Silver / Standard Trim,"Maddington, WA",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2023,Landcruiser,Ute / Tray,2023 Toyota Landcruiser 70 Series LC79 Workmate,USED,Manual,"8 cyl, 4.5 L",AWD,Diesel,10.7 L / 100 km,4000,White / -,"Bentley, WA",8 cyl,Ute / Tray, 2 Doors, 2 Seats,more than 70000 AUD
Mercedes-Benz,2015,S63,Coupe,2015 Mercedes-Benz S63 AMG,USED,Automatic,"8 cyl, 5.5 L",Rear,Premium,10.2 L / 100 km,36349,Silver / -,"Artarmon, NSW",8 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Toyota,2022,Hilux,Windsor Toyota Used,2022 Toyota Hilux,USED,Automatic,-,Other,-,-,5043,Black / -,"Windsor, NSW",-,Ute / Tray,,,more than 70000 AUD
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger Raptor 3.0 (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Premium,11.5 L / 100 km,21000,Black / -,"Saint Marys, NSW",6 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2022,GLC,SUV,2022 Mercedes-Benz GLC 300 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.2 L / 100 km,10295,Silver / Black Leather & Red Stitching,"Mulgrave, VIC",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Maserati,2018,Ghibli,Sedan,2018 Maserati Ghibli,USED,Automatic,"6 cyl, 3 L",Rear,Premium,8.9 L / 100 km,56188,Black / Black,"Arncliffe, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Land,2015,Rover,SUV,2015 Land Rover Range Rover Autobiography SDV8,USED,Automatic,"8 cyl, 4.4 L",AWD,Diesel,8.7 L / 100 km,187402,Black / -,"Minchinbury, NSW",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2020,GLE300,SUV,2020 Mercedes-Benz GLE300 D 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.9 L / 100 km,76186,White / -,"Beresfield, NSW",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Audi,2021,Q7,SUV,2021 Audi Q7 45 TDI Quattro Mhev,USED,Automatic,"6 cyl, 3 L",AWD,Hybrid,7 L / 100 km,52726,White / Black,"Maryville, NSW",6 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Mercedes-Benz,2021,Marco,Wagon,2021 Mercedes-Benz Marco Polo Activity 220D RWD,USED,Automatic,"4 cyl, 2.1 L",Rear,Diesel,6.9 L / 100 km,20156,Black / -,"Moruya, NSW",4 cyl,Wagon, 4 Doors, 5 Seats,more than 70000 AUD
