Source,Company Name,ICB Industry,Admission Date,ICB Super-Sector,Country of Incorporation,World Region,Market,International Issuer,Company Market Cap (￡m),Stock Code,Listing Status,Director's English Name,Capacity,Position,Appointment Date (yyyy-mm-dd),Resignation Date (yyyy-mm-dd),wiki_title,wiki_url,area_served,company_type,founded,founders,headquarters,industry,key_people,net_income,num_employees,operating_income,owner,parent,products,revenue,subsidiaries,total_assets,total_equity,traded_as,website
Hong Kong,Playmates Holdings Limited,Consumer Discretionary,,,,,,,,635.0,Current,CHAN Helen,Executive Director,,2017-05-18,,Playmates Toys,https://en.wikipedia.org/wiki/Playmates_Toys,,Public,20 June 1966; 59 years ago (1966-06-20),Sam Chan Tai-ho,"Hong Kong, China",Toy industry,To Shu Sing (chairman),,,,,,,,,,,SEHK: 869,playmatestoys.com
Hong Kong,Playmates Toys Limited,Consumer Discretionary,,,,,,,,869.0,Current,CHAN Helen,Executive Director,,2023-05-19,,Playmates Toys,https://en.wikipedia.org/wiki/Playmates_Toys,,Public,20 June 1966; 59 years ago (1966-06-20),Sam Chan Tai-ho,"Hong Kong, China",Toy industry,To Shu Sing (chairman),,,,,,,,,,,SEHK: 869,playmatestoys.com
Hong Kong,Plover Bay Technologies Limited,Technology,,,,,,,,1523.0,Current,CHAN Wing Hong Alex,Executive Director,Chairman,2015-05-05,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Plus Group Holdings Inc.,Consumer Discretionary,,,,,,,,2486.0,Current,LAU Man Tak,Independent Non Executive Director - A/F,,2022-09-23,,OnePlus,https://en.wikipedia.org/wiki/OnePlus,Worldwide,Private,15 December 2013; 11 years ago (2013-12-15),Pete LauCarl Pei,"Tairan Building, Futian District, Shenzhen, Guangdong, China",Consumer electronics,Pete Lau (CEO),,"2,700+ (2019)",,,Oppo,SmartphonesEarphonesPowerbanksOxygenOSPhone casesShirtsBagsTelevisionsSmart Watch,,,,,,oneplus.com
Hong Kong,Pokfulam Development Company Limited,Real Estate,,,,,,,,225.0,Current,LI Kwok Sing,Independent Non Executive Director - A/F,,2004-09-30,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"Poly Property Group Co., Limited",Real Estate,,,,,,,,119.0,Current,DENG Huan,Non Executive Director,,2025-02-21,,Poly Real Estate,https://en.wikipedia.org/wiki/Poly_Real_Estate,mainland China,Public,14 September 1992; 33 years ago (1992-09-14),China Poly Group,"Guangzhou, China",Real estate development,Song Guangju(chairman)Liu Ping(managing director),CN¥012.422 billion (2016),,CN¥023.123 billion (2016),China Poly Group(40.87%)China Securities Finance(02.58%)Central Huijin(01.52%)general public(55.03%),Poly Southern Group(direct)China Poly Group(intermediate)The SASAC(intermediate)The State Council(ultimate),,CN¥154.773 billion (2016),,CN¥467.997 billion (2016),CN¥089.253 billion (2016),SSE: 600048CSI A100,gzpoly.com
Hong Kong,"Poly Property Services Co., Ltd.",Real Estate,,,,,,,,6049.0,Current,LIU Ping,Non Executive Director,,2020-10-09,,Poly Real Estate,https://en.wikipedia.org/wiki/Poly_Real_Estate,mainland China,Public,14 September 1992; 33 years ago (1992-09-14),China Poly Group,"Guangzhou, China",Real estate development,Song Guangju(chairman)Liu Ping(managing director),CN¥012.422 billion (2016),,CN¥023.123 billion (2016),China Poly Group(40.87%)China Securities Finance(02.58%)Central Huijin(01.52%)general public(55.03%),Poly Southern Group(direct)China Poly Group(intermediate)The SASAC(intermediate)The State Council(ultimate),,CN¥154.773 billion (2016),,CN¥467.997 billion (2016),CN¥089.253 billion (2016),SSE: 600048CSI A100,gzpoly.com
Hong Kong,Polyfair Holdings Limited,Real Estate,,,,,,,,8532.0,Current,CHOW Mo Lam,Executive Director,Chairman,2018-01-25,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Pony AI Inc.,Technology,,,,,,,,2026.0,Current,AHMED Asmau,Independent Non Executive Director,,2024-11-26,,Pony Canyon,https://en.wikipedia.org/wiki/Pony_Canyon,Worldwide,Private KK,"October 1, 1966(as Nippon Broadcasting System Services, Inc.)",,"Roppongi, Minato, Tokyo, Japan","Movies, TV shows, music, video games",,,466,,,Fuji Media Holdings,"CDs, DVDs",,PCI MusicPony Canyon EnterprisesExit Music Publishing Inc.Pony Canyon Korea,,,,ponycanyon.co.jp
Hong Kong,Pop Mart International Group Limited,Consumer Discretionary,,,,,,,,9992.0,Current,HE Yu,Non Executive Director,,2019-05-09,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"Postal Savings Bank of China Co., Ltd.",Financials,,,,,,,,1658.0,Current,CHUNG Shui Ming Timpson,Independent Non Executive Director - A/F,,2019-10-29,,Postal Savings Bank of China,https://en.wikipedia.org/wiki/Postal_Savings_Bank_of_China,,listed,6 March 2007; 18 years ago (2007-03-06),,"No. 3 Financial Street, Xicheng District, Beijing, PRC",,President Lu Jiajin Chairman Li Quohua,,,,,,,,,,,SEHK: 1658 (H share)SEHK: 4612 (H preference)SSE: 601658 (A share)CSI 300,psbc.com
Hong Kong,Pou Sheng International (Holdings) Limited,Consumer Discretionary,,,,,,,,3813.0,Current,CHANG Su Ching,Executive Director,CEO,2025-04-22,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Power Assets Holdings Limited,Utilities,,,,,,,,6.0,Current,BRADLEY Stephen Edward,Independent Non Executive Director,,2022-05-18,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Powerlong Commercial Management Holdings Limited,Real Estate,,,,,,,,9909.0,Current,CHAN Wai Yan Ronald,Independent Non Executive Director,,2019-12-10,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Powerlong Real Estate Holdings Limited,Real Estate,,,,,,,,1238.0,Current,AU YEUNG Po Fung,Independent Non Executive Director - A/F,,2025-08-01,,Powerlong,https://en.wikipedia.org/wiki/Powerlong,,,1990; 35 years ago (1990) in Macau,Xu Jiankang (Hoi Kin Hong),"Fujian, China",Real Estate Development,,,"9,718 (2018)",,,,,,,,,,
Hong Kong,Powerwin Tech Group Limited,Consumer Discretionary,,,,,,,,2405.0,Current,GONG Pei Yue,Independent Non Executive Director,,2023-03-03,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,PPS International (Holdings) Limited,Consumer Discretionary,,,,,,,,8201.0,Current,CHAN Suet Ling,Non Executive Director,,2024-12-16,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,PRADA S.p.A.,Consumer Discretionary,,,,,,,,1913.0,Current,BERTELLI Lorenzo,Executive Director,,2021-05-27,,Prada,https://en.wikipedia.org/wiki/Prada,Worldwide,Public,1913; 112 years ago (1913)(as Fratelli Prada),Mario Prada,"Via Antonio Fogazzaro, 2820135 MilanItaly45°27′25″N 09°12′38″E﻿ / ﻿45.45694°N 9.21056°E﻿ / 45.45694; 9.21056",Fashion,Andrea Guerra (CEO) Miuccia Prada (Executive director)Patrizio Bertelli (chairman),€838.9 million (2024),"15,216 (2024)",€1.28 billion (2024),,,Luxury goods,€5.431 billion (2024),Versace Miu Miu Church's Car Shoe Pasticceria Marchesi Luna Rossa Fondazione Prada,€8.55 billion (2024),€4.39 billion (2024),SEHK: 1913,prada.com
Hong Kong,Precious Dragon Technology Holdings Limited,Basic Materials,,,,,,,,1861.0,Current,KO Sau Mee,Executive Director,"Chairman, CEO",2018-05-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Precision Tsugami (China) Corporation Limited,Industrials,,,,,,,,1651.0,Current,HAGA Shoichiro,Executive Director,,2025-11-13,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Premia BOCHK Saudi Arabia Government Sukuk ETF,,,,,,,,,3478.0,Current,CHUA Sui Yee,Executive Director,,2024-09-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Premia China Treasury and Policy Bank Bond Long Duration ETF - USD Hedged Unit Class,,,,,,,,,9177.0,Current,CHUA Sui Yee,Executive Director,,2022-08-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Premia FTSE TWSE Taiwan 50 ETF,,,,,,,,,3453.0,Current,CHUA Sui Yee,Executive Director,,2024-09-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Premia J.P. Morgan Asia Credit Investment Grade USD Bond ETF,,,,,,,,,3411.0,Current,CHUA Sui Yee,Executive Director,,2024-09-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Prime Intelligence Solutions Group Limited,Technology,,,,,,,,8379.0,Current,HE Zhi Qi,Independent Non Executive Director,,2025-09-26,,Wadhwani Institute for Artificial Intelligence,https://en.wikipedia.org/wiki/Wadhwani_Institute_for_Artificial_Intelligence,India,,,"Romesh Wadhwani, Sunil Wadhwani","Mumbai, Maharashtra, India",,Sameer Garde(CEO)P. Anandan (ex-CEO),,,,,,,,,,,,Wadhwani AI
Hong Kong,Prinx Chengshan Holdings Limited,Consumer Discretionary,,,,,,,,1809.0,Current,CHE Bao Zhen,Executive Director,,2015-05-22,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Productive Technologies Company Limited,Technology,,,,,,,,650.0,Current,CAO Xiao Hui,Non Executive Director,,2022-10-21,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Progressive Path Group Holdings Limited,Real Estate,,,,,,,,1581.0,Current,CHAN Tak Ming,Executive Director,,2016-05-31,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Prosper Construction Holdings Limited,Real Estate,,,,,,,,6816.0,Current,CHEN Yan,Independent Non Executive Director,,2023-12-20,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Prosper One International Holdings Company Limited,Basic Materials,,,,,,,,1470.0,Current,GAO Ji Zhong,Independent Non Executive Director,,2024-02-15,,Prosper Marketplace,https://en.wikipedia.org/wiki/Prosper_Marketplace,United States,Private,"California, USA (2005)",,"San Francisco, CA","Financial technology, Peer-to-peer lending","David Kimball, CEO; Ron Suber, President Emeritus",US$ -106.46 million (2023),404,,,,Unsecured Personal LoansHome Equity LoanHome equity line of creditCredit Card,US$ 137.70 million (2023),,US$ 755.73 million (2023),,,www.prosper.com
Hong Kong,Prosperity Group International Limited,Real Estate,,,,,,,,1421.0,Current,CHAN Sheung Yu,Independent Non Executive Director,,2024-12-27,,Americans for Prosperity,https://en.wikipedia.org/wiki/Americans_for_Prosperity,,Nonprofit political advocacy group,,,"Arlington County, Virginia, U.S.",,,,,,,,,$96.5 million (2018),,,,,americansforprosperity.org
Hong Kong,Prosperity Investment Holdings Limited,Financials,,,,,,,,310.0,Current,FENG Nien Shu,Independent Non Executive Director,,2009-12-21,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Prosperity Real Estate Investment Trust,,,,,,,,,808.0,Current,WONG Lai Hung,Executive Director,CEO,2011-04-08,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Prosperous Future Holdings Limited,Consumer Staples,,,,,,,,1259.0,Current,BU Ya Nan,Independent Non Executive Director,,2017-09-15,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Prosperous Industrial (Holdings) Limited,Consumer Discretionary,,,,,,,,1731.0,Current,CHAU Chi Ming,Non Executive Director,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Prosperous Printing Company Limited,Consumer Discretionary,,,,,,,,8385.0,Current,CHAN Sau Po,Executive Director,,2016-09-08,,Prosperous Justice Party,https://en.wikipedia.org/wiki/Prosperous_Justice_Party,,,20 July 1998; 27 years ago (20 July 1998) (as Partai Keadilan)20 April 2002; 23 years ago (20 April 2002) (current name),,Jakarta,,,,,,,,,,,,,,
Hong Kong,Prudential plc,Financials,,,,,,,,2378.0,Current,ANDERSON Jeremy David Bruce,Non Executive Director,,2020-01-01,,Prudential plc,https://en.wikipedia.org/wiki/Prudential_plc,Worldwide,Public,"1848; 177 years ago (1848), in London",,"London, England, UKHong Kong, China",InsuranceAsset management,Shriti Vadera(chair)Anil Wadhwani(CEO),$2.415 billion (2024),"15,000 (2024)",$2.953 billion (2024),,,,$10.358 billion (2024),Eastspring InvestmentsICICI Prudential Life InsuranceICICI Prudential Mutual Fund,$181.876 billion (2024),$18.674 billion (2024),LSE: PRUNYSE: PUKSEHK: 2378FTSE 100 Component,prudentialplc.com
Hong Kong,PT International Development Corporation Limited,Basic Materials,,,,,,,,372.0,Current,CHING Man Chun Louis,Executive Director,"Chairman, Managing Director",2017-06-01,,United States Agency for International Development,https://en.wikipedia.org/wiki/United_States_Agency_for_International_Development,,,,,"Ronald Reagan BuildingWashington, D.C., U.S.",,,,,,,,,,,,,,usaid.gov
Hong Kong,"Pu'er Lancang Ancient Tea Co., Ltd.",Consumer Staples,,,,,,,,6911.0,Current,DU Chun Yi,Executive Director,Chairman,2002-09-11,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Public Financial Holdings Limited,Financials,,,,,,,,626.0,Current,CHANG Kat Kiam,Non Executive Director,,2004-03-26,,Public Financial Management Group,https://en.wikipedia.org/wiki/Public_Financial_Management_Group,,,1975,,Philadelphia,,,,,,,,,,,,,,
Hong Kong,PuraPharm Corporation Limited,Health Care,,,,,,,,1498.0,Current,CHAN Yu Ling Abraham,Executive Director,"Chairman, CEO",2011-12-02,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Putian Communication Group Limited,Technology,,,,,,,,1720.0,Current,CHENG Shing Yan,Independent Non Executive Director - A/F,,2017-10-21,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Puxing Energy Limited,Utilities,,,,,,,,90.0,Current,GUAN Da Yuan,Executive Director,Chairman,2024-03-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,PW Medtech Group Limited,Health Care,,,,,,,,1358.0,Current,CHEN Geng,Independent Non Executive Director,,2013-10-14,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Q P Group Holdings Limited,Industrials,,,,,,,,1412.0,Current,CHAN Hiu Fung Nicholas,Independent Non Executive Director,,2019-12-20,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Q Technology (Group) Company Limited,Industrials,,,,,,,,1478.0,Current,CHU Chia Hsiang,Independent Non Executive Director,,2014-11-13,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qeeka Home (Cayman) Inc.,Consumer Discretionary,,,,,,,,1739.0,Current,CAO Zhi Guang,Independent Non Executive Director,,2018-06-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qian Xun Technology Limited,Consumer Discretionary,,,,,,,,1640.0,Current,LAM Hoi Yan Karen,Independent Non Executive Director,,2024-09-03,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qianhai Health Holdings Limited,Industrials,,,,,,,,911.0,Current,CHEN Kai Ben,Non Executive Director,,2021-09-03,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"Qifu Technology, Inc.",Financials,,,,,,,,3660.0,Current,CHEN Xiao Huan Eric,Executive Director,,2019-11-01,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qilu Expressway Company Limited,Industrials,,,,,,,,1576.0,Current,CHEN Xiu Lin,Executive Director,,2025-05-09,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qing Hua Holding Group Company Limited,Consumer Discretionary,,,,,,,,8082.0,Current,CHAN Wai Man,Independent Non Executive Director - A/F,,2007-11-23,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qingci Games Inc.,Technology,,,,,,,,6633.0,Current,FANG Wei Jin,Independent Non Executive Director,,2021-06-19,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qingdao Holdings International Limited,Consumer Discretionary,,,,,,,,499.0,Current,CUI Ming Shou,Executive Director,Chairman,2023-01-06,,Qingdao Hainiu F.C.,https://en.wikipedia.org/wiki/Qingdao_Hainiu_F.C.,,,1990; 35 years ago (1990) (as Shandong Economic and Trade Commission F.C.)31 December 1993; 31 years ago (1993-12-31) (as Qingdao Hainiu F.C.),,,,,,,,Qingdao Jonoon Group,,,,,,,,
Hong Kong,"Qingdao Port International Co., Ltd.",Industrials,,,,,,,,6198.0,Current,CHAU Kwok Keung,Independent Non Executive Director - A/F,,2025-10-28,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qingling Motors Company Limited,Industrials,,,,,,,,1122.0,Current,CHEN Yen Yung,Independent Non Executive Director - A/F,,2024-06-27,,Qingling Motors,https://en.wikipedia.org/wiki/Qingling_Motors,China,joint venture,May 1985; 40 years ago (1985-05),,"Jiulongpo, Chongqing, China",Automotive,"Yuguang Luo (chairman, CEO)",,,,,,Commercial vehiclesDiesel engines,,,,,SEHK: 1122,www.qingling.com.cn
Hong Kong,"Qinhuangdao Port Co., Ltd.",Industrials,,,,,,,,3369.0,Current,GAO Feng,Executive Director,,2023-04-27,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qiniu Limited,Technology,,,,,,,,2567.0,Current,CHEN Yi Ling,Executive Director,,2023-03-13,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qinqin Foodstuffs Group (Cayman) Company Limited,Consumer Staples,,,,,,,,1583.0,Current,CHAN Yiu Fai Youdey,Independent Non Executive Director,,2016-06-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,QPL International Holdings Limited,Technology,,,,,,,,243.0,Current,CHU Chun On Franco,Independent Non Executive Director - A/F,,2016-09-15,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Quali-Smart Holdings Limited,Consumer Discretionary,,,,,,,,1348.0,Current,CHAN Siu Wing Raymond,Independent Non Executive Director - A/F,,2013-01-03,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Quam Plus International Financial Limited,Financials,,,,,,,,952.0,Current,HAN Xiao Sheng,Executive Director,Chairman,2017-02-03,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Quantgroup Holding Limited,Consumer Discretionary,,,,,,,,2685.0,Current,CAO Jie,Independent Non Executive Director,,2025-11-27,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Quantum Thinking Limited,Technology,,,,,,,,8050.0,Current,HE Wen Long,Independent Non Executive Director,,2025-10-31,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"Quanzhou Huixin Micro-credit Co., Ltd.",Financials,,,,,,,,1577.0,Current,CAI Rong Jun,Non Executive Director,,2018-06-12,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Qunabox Group Limited,Consumer Discretionary,,,,,,,,917.0,Current,CAO Li Wen,Executive Director,,2021-09-22,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"Qyuns Therapeutics Co., Ltd.",Health Care,,,,,,,,2509.0,Current,FUNG Che Wai Anthony,Independent Non Executive Director,,2024-01-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Radiance Holdings (Group) Company Limited,Real Estate,,,,,,,,9993.0,Current,CHUNG Chong Sun,Independent Non Executive Director - A/F,,2020-10-05,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Raffles Interior Limited,Real Estate,,,,,,,,1376.0,Current,DING Hing Hui,Executive Director,,2019-03-25,,Raffles Design Institute,https://en.wikipedia.org/wiki/Raffles_Design_Institute,,"Private, for-profit",,,,,,,,,,,,,,,,,raffles-college.edu.sg
Hong Kong,Raily Aesthetic Medicine International Holdings Limited,Health Care,,,,,,,,2135.0,Current,CAO De Quan,Independent Non Executive Director,,2020-12-04,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Rainmed Medical Limited,Health Care,,,,,,,,2297.0,Current,CHEN Xue Feng,Independent Non Executive Director - A/F,,2023-08-15,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Rare Earth Magnesium Technology Group Holdings Limited,Basic Materials,,,,,,,,601.0,Current,CHEUNG Sound Poon,Independent Non Executive Director - A/F,,2015-03-05,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Raymond Industrial Limited,Consumer Discretionary,,,,,,,,229.0,Current,KO Siu Fung Stephen,Independent Non Executive Director,,2021-10-01,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Reach New Holdings Limited,Consumer Discretionary,,,,,,,,8471.0,Current,KOK Bing Ching,Non Executive Director,,2025-08-08,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Readboy Education Holding Company Limited,Consumer Discretionary,,,,,,,,2385.0,Current,CHEN Zhi Yong,Non Executive Director,,2021-04-13,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Realord Group Holdings Limited,Industrials,,,,,,,,1196.0,Current,FANG Ji Xin,Independent Non Executive Director,Chairman,2014-06-30,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Red Star Macalline Group Corporation Ltd.,Real Estate,,,,,,,,1528.0,Current,CAI Qing Hui,Independent Non Executive Director,,2023-08-15,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Redco Healthy Living Company Limited,Real Estate,,,,,,,,2370.0,Current,CHOW Ming Sang,Independent Non Executive Director - A/F,,2022-03-14,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Redco Properties Group Limited,Real Estate,,,,,,,,1622.0,Current,CHAU On Ta Yuen,Independent Non Executive Director,,2014-01-14,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Redsun Properties Group Limited,Real Estate,,,,,,,,1996.0,Current,AU YEUNG Po Fung,Independent Non Executive Director,,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Redsun Services Group Limited,Real Estate,,,,,,,,1971.0,Current,CHEN Yi Chun,Executive Director,,2024-06-24,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,REF Holdings Limited,Industrials,,,,,,,,1631.0,Current,FAN Jia Yin,Executive Director,,2022-03-18,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Regal Hotels International Holdings Limited,Consumer Discretionary,,,,,,,,78.0,Current,CHOI Chee Ming,Non Executive Director,,2004-08-18,,Regal Hotels International,https://en.wikipedia.org/wiki/Regal_Hotels_International,,Public,1979; 46 years ago (1979),,Hong Kong,Property,"Lo Yuk Sui, chairman and managing director",HK$528m,"1,650",,,,"Hotels, real estate","HK$1,141m (2005)",,,,SEHK: 78,www.regalhotel.com
Hong Kong,Regal Partners Holdings Limited,Consumer Discretionary,,,,,,,,1575.0,Current,CHAN Wing Kit,Executive Director,CEO,2025-07-27,,Regal Cinemas,https://en.wikipedia.org/wiki/Regal_Cinemas,,Subsidiary,"August 10, 1989; 36 years ago (1989-08-10) (as Regal Cinemas) December 9, 2002; 23 years ago (2002-12-09) (as Regal Entertainment Group)",Regal Cinemas:Mike CampbellEdwards Theatres:William James Edwards Jr.United Artists Theatres:Charlie ChaplinMary Pickford,"Knoxville, Tennessee, U.S.",,Eduardo Acuna (chairman and CEO),US$170.40 million (2016),"26,047 (2018)",US$339.40 million (2016),,Cineworld,,"US$3,197.10 million (2016)",CinebarreUnited Artists TheatresEdwards Theatres,"US$2,645.70 million (2016)",US$839.10 million (2016),Nasdaq: REGL (1993-1998)NYSE: RGC (2002-2018),regmovies.com
Hong Kong,Regal Real Estate Investment Trust,,,,,,,,,1881.0,Current,CHEN Sing Hung Johnny,Executive Director,,2014-08-26,,Real estate investment trust,https://en.wikipedia.org/wiki/Real_estate_investment_trust,,,,,,,,,,,,,,,,,,,
Hong Kong,Regent Pacific Group Limited,Health Care,,,,,,,,575.0,Current,AL CHALABI Ihsan,Independent Non Executive Director,,2023-08-15,,,,,,,,,,,,,,,,,,,,,,
