Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Mazda,2010,3,Sedan,2010 Mazda 3 NEO,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.2 L / 100 km,146000,- / -,"Greenslopes, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2010,Yaris,Hatchback,2010 Toyota Yaris YR,USED,Automatic,"4 cyl, 1.3 L",Front,Unleaded,6.5 L / 100 km,193500,Blue / -,"Mount Lawley, WA",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2009,Commodore,Sedan,2009 Holden Commodore International,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,10.6 L / 100 km,279100,Gold / Block,"Waratah, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2012,Barina,Hatchback,2012 Holden Barina Classic,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.6 L / 100 km,156871,Red / -,"Lambton, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Subaru,2008,Forester,SUV,2008 Subaru Forester XS,USED,Manual,"4 cyl, 2.5 L",AWD,Unleaded,9.3 L / 100 km,220235,Black / Black,"Minchinbury, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Subaru,2007,Liberty,Sedan,2007 Subaru Liberty 2.5I,USED,Manual,"4 cyl, 2.5 L",AWD,Unleaded,9 L / 100 km,188094,Silver / -,"Harrington, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Mitsubishi,2012,Lancer,Hatchback,2012 Mitsubishi Lancer ES Sportback,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.3 L / 100 km,145800,Red / Black,"Coorparoo, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Hyundai,2005,Terracan,SUV,2005 Hyundai Terracan Crdi,USED,Manual,"4 cyl, 2.9 L",4WD,Diesel,10.1 L / 100 km,194090,Beige / -,"West Perth, WA",4 cyl,SUV, 4 Doors, 7 Seats,less than 10000 AUD
Renault,2013,Koleos,SUV,2013 Renault Koleos Dynamique (4X2),USED,Automatic,"4 cyl, 2.5 L",Front,Premium,9.3 L / 100 km,222021,Bronze / -,"Moffat Beach, QLD",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2009,Fiesta,Hatchback,2009 Ford Fiesta Zetec,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.1 L / 100 km,178309,Yellow / -,"Campbelltown, NSW",4 cyl,Hatchback, 3 Doors, 5 Seats,less than 10000 AUD
Holden,2012,Captiva,SUV,2012 Holden Captiva 7 LX (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.3 L / 100 km,166758,Grey / -,"Saint Marys, NSW",4 cyl,SUV, 4 Doors, 7 Seats,less than 10000 AUD
Volkswagen,2010,Golf,Wagon,2010 Volkswagen Golf 118 TSI Comfortline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,6.3 L / 100 km,84000,Grey / Leather,"Elderslie, NSW",4 cyl,Wagon, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2006,Corolla,Hatchback,2006 Toyota Corolla Ascent Seca,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.4 L / 100 km,238016,Silver / Black,"Kurri Kurri, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Mitsubishi,2010,Outlander,SUV,2010 Mitsubishi Outlander Activ,USED,Automatic,"4 cyl, 2.4 L",4WD,Unleaded,9.3 L / 100 km,216368,Grey / Black,"Five Dock, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Kia,2011,RIO,Hatchback,2011 Kia RIO S,USED,Manual,"4 cyl, 1.4 L",Front,Unleaded,5.7 L / 100 km,164458,White / -,"Epsom, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Subaru,2013,Impreza,Hatchback,2013 Subaru Impreza 2.0I (awd),USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,6.8 L / 100 km,150000,- / -,"Liverpool, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2014,Cruze,Wagon,2014 Holden Cruze CD,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.4 L / 100 km,232847,White / Black,"Minchinbury, NSW",4 cyl,Wagon, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2002,Celica,Hatchback,2002 Toyota Celica SX,USED,Manual,"4 cyl, 1.8 L",Front,Premium,9 L / 100 km,273640,Silver / Black,"Penrith, NSW",4 cyl,Hatchback, 2 Doors, 4 Seats,less than 10000 AUD
Holden,2010,Colorado,Ute / Tray,2010 Holden Colorado LX (4X2),USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,12.8 L / 100 km,333480,- / -,"Blair Athol, SA",6 cyl,Ute / Tray, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2008,Focus,Hatchback,2008 Ford Focus LX,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.1 L / 100 km,202495,Silver / Black,"Altona North, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Toyota,2000,RAV4,SUV,2000 Toyota RAV4 Edge (4X4),USED,Manual,"4 cyl, 2 L",4WD,Unleaded,9 L / 100 km,287500,Silver / -,"Mount Lawley, WA",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2006,Hilux,Redline Motor Group PTY LTD,2006 Toyota Hilux GGN15R SR Utility Xtra Cab 2dr Auto 5sp 4.0i,USED,Automatic,-,Rear,Unleaded,-,286272,White / -,"Minchinbury, NSW",-,Ute / Tray,,,less than 10000 AUD
Mercedes-Benz,1999,C200,Sedan,1999 Mercedes-Benz C200 Elegance,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,10 L / 100 km,205440,Gold / Beige,"Five Dock, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Volvo,2010,S40,Sedan,2010 Volvo S40 S,USED,Automatic,"5 cyl, 2.4 L",Front,Unleaded,9.1 L / 100 km,226442,Black / -,"Regents Park, NSW",5 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2001,Falcon,USED Dealer ad,2001 Ford Falcon 2001 FORD FALCON FORTE AU II AUTO,USED,Automatic,-,Other,-,-,216236,Silver / -,"Victoria Park, WA",-,,,,less than 10000 AUD
Ford,2011,Territory,SUV,2011 Ford Territory TX (rwd),USED,Automatic,"6 cyl, 4 L",Rear,Unleaded,10.6 L / 100 km,281393,Black / -,"Regents Park, NSW",6 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2010,Captiva,SUV,2010 Holden Captiva LX (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,8.7 L / 100 km,140785,Black / Black,"Altona North, VIC",4 cyl,SUV, 4 Doors, 7 Seats,less than 10000 AUD
Nissan,1998,Pulsar,Tony's Car Sales,1998 Nissan Pulsar LX,USED,Manual,-,Front,Unleaded,-,214234,White / -,"Laverton North, VIC",-,Hatchback,,,less than 10000 AUD
Ford,2009,Fiesta,Hatchback,2009 Ford Fiesta CL,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.9 L / 100 km,208002,Silver / Grey,"Phillip, ACT",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2004,Commodore,Sedan,2004 Holden Commodore Equipe,USED,Automatic,"6 cyl, 3.8 L",Rear,Unleaded,11 L / 100 km,242058,- / -,"Avondale Heights, VIC",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Chrysler,2009,Sebring,USED Dealer ad,2009 Chrysler Sebring JS Limited Sedan 4dr Spts Auto 6sp 2.7i,USED,Automatic,-,Other,-,-,152721,Blue / -,"Mount Druitt, NSW",-,,,,less than 10000 AUD
Ford,2010,Falcon,Sedan,2010 Ford Falcon G6E,USED,Automatic,"6 cyl, 4 L",Rear,Unleaded,10.1 L / 100 km,521771,Silver / Black Leather,"Minchinbury, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Honda,2007,Civic,Sedan,2007 Honda Civic Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8 L / 100 km,213192,White / -,"Coburg North, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Suzuki,2010,Alto,Hatchback,2010 Suzuki Alto GLX,USED,Manual,"3 cyl, 1 L",Front,Premium,4.8 L / 100 km,114350,White / -,"Morphett Vale, SA",3 cyl,Hatchback, 5 Doors, 4 Seats,less than 10000 AUD
Hyundai,2001,Elantra,Sedan,2001 Hyundai Elantra GL,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,9 L / 100 km,216332,Green / -,"Nerang, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Subaru,2007,Impreza,Hatchback,2007 Subaru Impreza RS (awd),USED,Manual,"4 cyl, 2 L",AWD,Premium,8.9 L / 100 km,165664,Silver / Black,"Maryville, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Nissan,2009,X-Trail,SUV,2009 Nissan X-Trail ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,9.3 L / 100 km,242589,Silver / -,"Coburg North, VIC",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2008,Combo,Commercial,2008 Holden Combo,USED,Manual,"4 cyl, 1.4 L",Front,Unleaded,6.3 L / 100 km,166977,Silver / -,"Pooraka, SA",4 cyl,Commercial, 2 Doors, 2 Seats,less than 10000 AUD
Holden,2008,Commodore,Sedan,2008 Holden Commodore Omega,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,11 L / 100 km,123000,Black / -,"Clontarf, QLD",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2013,Fiesta,Hatchback,2013 Ford Fiesta CL,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.1 L / 100 km,237961,White / Cloth,"Nundah, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2007,Astra,Convertible,2007 Holden Astra Twin TOP,USED,Automatic,"4 cyl, 2.2 L",Front,Unleaded,9.7 L / 100 km,175600,Silver / Black,"Cheltenham, VIC",4 cyl,Convertible, 2 Doors, 4 Seats,less than 10000 AUD
Toyota,2006,Camry,Sedan,2006 Toyota Camry Sportivo,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,9.9 L / 100 km,177268,White / -,"Minchinbury, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2007,Corolla,Hatchback,2007 Toyota Corolla Ascent,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.7 L / 100 km,304699,White / Black,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Mazda,2005,Tribute,SUV,2005 Mazda Tribute Limited Sport,USED,Automatic,"6 cyl, 3 L",4WD,Unleaded,12.2 L / 100 km,185256,Green / Grey,"Toowoomba City, QLD",6 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2013,Fiesta,Hatchback,2013 Ford Fiesta Trend,USED,Manual,"4 cyl, 1.5 L",Front,Unleaded,5.8 L / 100 km,214002,Blue / -,"Cardiff, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger Wildtrak 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.6 L / 100 km,14646,White / Car,"Kirrawee, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Porsche,2014,Panamera,Sedan,2014 Porsche Panamera Diesel,USED,Automatic,"6 cyl, 3 L",Rear,Diesel,6.5 L / 100 km,78200,"White / Partial Leather Interior, Black","Nedlands, WA",6 cyl,Sedan, 4 Doors, 4 Seats,more than 70000 AUD
Porsche,1978,911,Convertible,1978 Porsche 911 SC,USED,Manual,"6 cyl, 3 L",Rear,Leaded,0 L / 100 km,145600,Blue / -,"Medlow Bath, NSW",6 cyl,Convertible, 2 Doors, 4 Seats,more than 70000 AUD
Nissan,2023,Z,Coupe,2023 Nissan Z,USED,Automatic,"6 cyl, 3 L",Rear,Premium,9.8 L / 100 km,1126,Grey / Black,"Carlton, NSW",6 cyl,Coupe, 2 Doors, 2 Seats,more than 70000 AUD
Jeep,2020,Wrangler,SUV,2020 Jeep Wrangler Unlimited Rubicon (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,10.3 L / 100 km,19173,Blue / Black,"Morley, WA",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Alfa,2019,Romeo,SUV,2019 Alfa Romeo Stelvio Quadrifoglio,USED,Automatic,"6 cyl, 2.9 L",AWD,Premium,10.2 L / 100 km,63319,Blue / Black,"Nunawading, VIC",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2017,Landcruiser,Ute / Tray,2017 Toyota Landcruiser Workmate (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,10.7 L / 100 km,107970,White / -,"Acacia Ridge, QLD",8 cyl,Ute / Tray, 2 Doors, 3 Seats,more than 70000 AUD
Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado GXL Flat Tailgate,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,53425,White / -,"South Morang, VIC",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Mercedes-Benz,2018,AMG,Coupe,2018 Mercedes-Benz AMG GT,USED,Automatic,"8 cyl, 4 L",Rear,Premium,9.4 L / 100 km,54601,Grey / Black,"Auburn, NSW",8 cyl,Coupe, 2 Doors, 2 Seats,more than 70000 AUD
Land,2021,Rover,SUV,2021 Land Rover Range Rover Evoque P200 R-Dynamic S (147KW),USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1 L / 100 km,18027,White / -,"Mansfield, QLD",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2015,Landcruiser,SUV,2015 Toyota Landcruiser Sahara (4X4),USED,Automatic,"8 cyl, 4.5 L",4WD,Diesel,10.3 L / 100 km,111568,Grey / -,"Chatswood, NSW",8 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Land,2018,Rover,SUV,2018 Land Rover Range Rover Autobiography SDV8 LWB,USED,Automatic,"8 cyl, 4.4 L",AWD,Diesel,8.4 L / 100 km,93127,Black / Red,"Glebe, NSW",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Jeep,2019,Grand,SUV,2019 Jeep Grand Cherokee SRT (4X4),USED,Automatic,"8 cyl, 6.4 L",4WD,Premium,14 L / 100 km,56452,Black / -,"Thebarton, SA",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2019,Alphard,USED Dealer ad,2019 Toyota Alphard EXECUTIVE LOUNGE HYBRID 2.5L AWD 7 SEATER,USED,-,-,Other,-,-,38593,White / -,"Moorabbin, VIC",-,Wagon,,,more than 70000 AUD
Lexus,2022,LX500D,SUV,2022 Lexus LX500D Sports Luxury,USED,Automatic,"6 cyl, 3.3 L",AWD,Diesel,8.9 L / 100 km,618,- / -,"Belmore, NSW",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Lexus,2020,RC,Coupe,2020 Lexus RC F,USED,Automatic,"8 cyl, 5 L",Rear,Premium,11.2 L / 100 km,51418,Red / Black,"Berwick, VIC",8 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Toyota,2022,Landcruiser,SUV,2022 Toyota Landcruiser Prado Kakadu,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,19289,White / -,"Mosman, NSW",4 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Lexus,2020,RX350,SUV,2020 Lexus RX350 Luxury + Enhancement Pack,USED,Automatic,"6 cyl, 3.5 L",AWD,Premium,9.6 L / 100 km,44694,Gold / -,"Mulgrave, VIC",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Jeep,2022,Gladiator,Ute / Tray,2022 Jeep Gladiator Night Eagle (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,12.4 L / 100 km,11980,Green / Black,"Bundoora, VIC",6 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2021,Land,Pacific Toyota Used,2021 Toyota Land Cruiser Prado VX 2.8L T DIESEL AUTOMATIC WAGON,USED,Automatic,-,Other,-,-,88908,White / -,"Bungalow, QLD",-,Wagon,,,more than 70000 AUD
Toyota,2019,Land,Orange Toyota (Used),2019 Toyota Land Cruiser VX,USED,Automatic,-,Other,Diesel,-,102621,White / Leather,"Orange, NSW",-,Wagon,,,more than 70000 AUD
Mercedes-Benz,2016,GLE43,SUV,2016 Mercedes-Benz GLE43 4Matic,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.7 L / 100 km,76499,White / -,"Canning Vale, WA",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2017,E300,Convertible,2017 Mercedes-Benz E300,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.4 L / 100 km,47756,White / Black,"Mulgrave, VIC",4 cyl,Convertible, 2 Doors, 4 Seats,more than 70000 AUD
Audi,2018,RS3,Sedan,2018 Audi RS3 Quattro,USED,Automatic,"5 cyl, 2.5 L",AWD,Premium,8.4 L / 100 km,60000,Black / -,"Ryde, NSW",5 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2023,GR,Hatchback,2023 Toyota GR Corolla GTS,USED,Manual,"3 cyl, 1.6 L",AWD,-,8.4 L / 100 km,1321,White / -,"Hamilton, NSW",3 cyl,Hatchback, 5 Doors, 5 Seats,more than 70000 AUD
Toyota,2023,Landcruiser,SUV,2023 Toyota Landcruiser LC300 Sahara ZX (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,Diesel,8.9 L / 100 km,750,White / Black Leather Accented,"Maddington, WA",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Nissan,2020,Patrol,SUV,2020 Nissan Patrol TI (4X4),USED,Automatic,"8 cyl, 5.6 L",4WD,Premium,14.4 L / 100 km,98450,White / -,"Cannington, WA",8 cyl,SUV, 4 Doors, 8 Seats,more than 70000 AUD
Audi,2021,Q5,SUV,2021 Audi Q5 45 Tfsi Quattro Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,8 L / 100 km,69304,White / Black,"Kirrawee, NSW",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Holden,1984,HDT,Sedan,1984 Holden HDT Commodore SS Group III,USED,Manual,"8 cyl, 5 L",Rear,Leaded,0 L / 100 km,204733,White / Blue,"Chipping Norton, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Land,2014,Rover,SUV,2014 Land Rover Range Rover Vogue SE SDV8,USED,Automatic,"8 cyl, 4.4 L",AWD,Diesel,8.7 L / 100 km,118684,Red / Black,"Nedlands, WA",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Genesis,2022,GV80,SUV,2022 Genesis GV80 3.5T AWD 7 Seat,USED,Automatic,"6 cyl, 3.5 L",AWD,Premium,11.7 L / 100 km,31328,White / Black,"Mcgraths Hill, NSW",6 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
BMW,2023,X5,SUV,2023 BMW X5 M50I,USED,Automatic,"8 cyl, 4.4 L",AWD,Premium,11.5 L / 100 km,158,White / Black,"Carlton, NSW",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2022,Landcruiser,SUV,2022 Toyota Landcruiser LC300 Sahara (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,Diesel,8.9 L / 100 km,12213,Brown / Black,"Myaree, WA",6 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
BMW,2016,M5,Sedan,2016 BMW M5,USED,Automatic,"8 cyl, 4.4 L",Rear,Premium,9.9 L / 100 km,81663,Black / -,"Kirrawee, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Porsche,2020,Cayenne,Porsche Centre Perth used,2020 Porsche Cayenne GTS Coupe Tiptronic,USED,Automatic,-,Other,Premium,-,18300,"White / Extended Partial Leather Interior, Seat Centres In Fabric, Black","Nedlands, WA",-,Wagon,,,more than 70000 AUD
Audi,2019,Q8,SUV,2019 Audi Q8 55 Tfsi Quattro (hybrid),USED,Automatic,"6 cyl, 3 L",AWD,Hybrid,9.2 L / 100 km,70847,Grey / Black,"Hallam, VIC",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Volkswagen,2022,Amarok,Ute / Tray,2022 Volkswagen Amarok TDI580 W580 4Motion,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,9.5 L / 100 km,13384,White / Black,"Burwood, VIC",6 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Land,2014,Rover,Lorbek Luxury Cars Melbourne,2014 Land Rover Range Rover Autobiography SDV8,USED,Automatic,-,AWD,Diesel,-,148452,Black / -,"Port Melbourne, VIC",-,Wagon,,,more than 70000 AUD
Tesla,2022,Model,USED Dealer ad,2022 Tesla Model Y Rear-Wheel Drive,USED,-,-,Rear,Electric,-,1637,Blue / -,"Moorabbin, VIC",-,Wagon,,,more than 70000 AUD
Land,2019,Rover,SUV,2019 Land Rover Range Rover Sport SDV6 SE (183KW),USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.8 L / 100 km,48995,Blue / Ebony Seats/Ebony Interior/Ebony Headlining,"Geelong, VIC",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Lexus,2021,NX350,SUV,2021 Lexus NX350 F Sport + EP1 AWD,USED,Automatic,"4 cyl, 2.4 L",AWD,Premium,8.1 L / 100 km,8309,Grey / -,"Osborne Park, WA",4 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
HSV,2013,Clubsport,Sedan,2013 HSV Clubsport R8,USED,Automatic,"8 cyl, 6.2 L",Rear,Premium,13.9 L / 100 km,95066,Black / Black,"Wangara, WA",8 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2018,E400,Coupe,2018 Mercedes-Benz E400 4Matic,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.5 L / 100 km,33000,White / -,"Molendinar, QLD",6 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Ram,2019,1500,Ute / Tray,2019 Ram 1500 Laramie (4X4) FD3.9 W/Ramboxes,USED,Automatic,"8 cyl, 5.7 L",4WD,Unleaded,12.2 L / 100 km,59797,Grey / Black,"Biloela, QLD",8 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Land,2019,Rover,SUV,2019 Land Rover Range Rover Velar P550 SV A/B Dynamic (405KW),USED,Automatic,"8 cyl, 5 L",AWD,Premium,11.7 L / 100 km,57967,White / Black,"Concord, NSW",8 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Aston,2022,Martin,TCB Bespoke,2022 Aston Martin Vantage,USED,Automatic,-,Rear,Premium,-,98,White / -,"Laverton North, VIC",-,Coupe,,,more than 70000 AUD
Toyota,2020,Land,USED Dealer ad,2020 Toyota Land Cruiser Prado,USED,-,-,Other,Diesel,-,65018,White / Black,"Osborne Park, WA",-,Wagon,,,more than 70000 AUD
Toyota,2022,Kluger,SUV,2022 Toyota Kluger Grande Hybrid AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.6 L / 100 km,5546,Red / -,"Alexandria, NSW",4 cyl,SUV, 5 Doors, 7 Seats,more than 70000 AUD
Land,2014,Rover,Newcastle Vehicle Exchange,2014 Land Rover Range Rover Sport SDV8 HSE Dynamic,USED,Automatic,-,Other,Diesel,-,77759,Red / Black,"New Lambton, NSW",-,Wagon,,,more than 70000 AUD
Mercedes-Benz,2020,GLE,SUV,2020 Mercedes-Benz GLE 450 4Matic (hybrid),USED,Automatic,"6 cyl, 3 L",AWD,Hybrid,9.1 L / 100 km,28870,Black / Black,"Nedlands, WA",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2017,E300,Coupe,2017 Mercedes-Benz E300,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.1 L / 100 km,35200,Black / Black,"Chatswood, NSW",4 cyl,Coupe, 2 Doors, 4 Seats,more than 70000 AUD
Toyota,2018,Landcruiser,Ute / Tray,2018 Toyota Landcruiser Workmate (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,10.7 L / 100 km,128000,White / -,"Mill Park, VIC",8 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Mercedes-Benz,2021,Marco,Wagon,2021 Mercedes-Benz Marco Polo Activity 220D RWD,USED,Automatic,"4 cyl, 2.1 L",Rear,Diesel,6.9 L / 100 km,20156,Black / -,"Moruya, NSW",4 cyl,Wagon, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2022,Landcruiser,SUV,2022 Toyota Landcruiser LC300 GXL (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,Diesel,8.9 L / 100 km,18112,White / Grey,"Myaree, WA",6 cyl,SUV, 4 Doors, 7 Seats,more than 70000 AUD
Toyota,2019,Landcruiser,Ute / Tray,2019 Toyota Landcruiser GXL (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,10.7 L / 100 km,48930,White / Grey,"Vermont, VIC",8 cyl,Ute / Tray, 2 Doors, 2 Seats,more than 70000 AUD
Tesla,2016,Model,SUV,2016 Tesla Model X 90D,USED,Automatic,0 L,4WD,Electric,0 L / 100 km,74005,White / Black,"Liverpool, NSW",0 L,SUV, 4 Doors, 5 Seats,more than 70000 AUD
Toyota,2022,Hilux,Windsor Toyota Used,2022 Toyota Hilux,USED,Automatic,-,Other,-,-,7154,Black / -,"Windsor, NSW",-,Ute / Tray,,,more than 70000 AUD
Mercedes-Benz,2007,S65,Sedan,2007 Mercedes-Benz S65 L AMG,USED,Automatic,"12 cyl, 6 L",Rear,Premium,14.9 L / 100 km,76050,Silver / Black Leather,"Rydalmere, NSW",12 cyl,Sedan, 4 Doors, 5 Seats,more than 70000 AUD
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger Wildtrak 3.0 (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,8.4 L / 100 km,15488,Grey / Ebony Leathe,"Kedron, QLD",6 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Ram,2020,1500,Commercial,2020 Ram 1500 Express (4X4) BLK PAK W/Rboxes,USED,Automatic,"8 cyl, 5.7 L",4WD,Unleaded,12.2 L / 100 km,93393,White / Black,"Bundoora, VIC",8 cyl,Commercial, 4 Doors, 5 Seats,more than 70000 AUD
Mazda,2023,BT-50,Ute / Tray,2023 Mazda BT-50 XTR (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8 L / 100 km,1830,Silver / -,"Bentley, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,more than 70000 AUD
Land,2023,Rover,SUV,2023 Land Rover Range Rover Sport D350 HSE Dynamic (258KW),USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.2 L / 100 km,1309,Grey / -,"Rushcutters Bay, NSW",6 cyl,SUV, 4 Doors, 5 Seats,more than 70000 AUD
